,0
335,엥? 좋아하면 그런거 신경안씀 ㅎㅎ 남편이 맨날 문열고 볼일보는데 아무렇지도 않은데? 그런거 보다는 개인적인 시간과 사생활이없는게 더 스트레스 였을듯
336,저걸 실험이라고 한 것도 ㅂㅅ같다
337,4개월만에 34억이면 개꿀인데??<br>둘이 16억씩 반땅하고 새 사람 만나면 되겠네
338,17..
339,사기꾼
340,저덩도면 나라도 저런 거 하겠다 34억이상도 벌겠는데 ㅋ
341,그럴거면 풀고살던가 ㅋㅋ 이해가안가노
342,난 또 뭐 한명 코로나 걸렸는데 둘다 걸렸다는줄
343,아무리 연인과 부부관계라도 사생활까지 간섭하면 정떨어지지 아무튼 잘헤어짐
344,@우희힝 이 형님 이젠 유벤투스네..
345,초코파이가 떨어지냐?
346,휴 이번에도 한 커플을 분리시켰다
347,여자 생리할때는 어떻게 함...?
348,똥 오줌 눌때도 함께하는데 생리 쯤이야..
349,저딴짓을 하면 누구나 다 같이 살기 싫어지지 ㅋㅋㅋㅋㅋ
350,그러게요.
351,@문재인 잼민이......
352,@문재인 해봐
353,저건 4개월 사슬묶은거보다 서로 주머니에 7억이 생기기 전과후의 영향이 더 클거같은데?ㅋㅋ
354,4달에 30억이면 얘기가달라지지ㅋㅋ
355,나랑 저거 찍을 여성분 우리도 돈 벌수 있어요 10억 기부하고 10억씩 나눕시다 120일만 고생합시다
356,옷은어케입냐 손이묶여있는데 팔이안들어가자너
357,주작작
358,4개월간 번 돈 34억중 22억 기부<br>남은돈 12억 반띵하면 6억 이정도면 완전 남는장사아님 ?
359,응아니야 커플들ㅂㅅㅋ
360,옷 어케 입었냐 손 묶였는데 개신기하네
361,방송까지타서 수십억 벌어들인거보면 특수옷 제작해서 각잡고 한듯
362,옷 특수하게 제작했나
363,그러게 뭐지 ㄷㄷ
364,그러게
365,애초에 말도 안돼는 또라이같은 생각이였고 돈을 벌기 위한 목적으로 방송 탔다가 돈이  어느정도 모이니까 결별을 결정한 듯......
366,@00 1 어쩌라고
367,@Cho Bong 기부를 했다가 아니고 하기로 했다는 건데 했는지 안했는지는 방송에 나오지 않은 거 같은데요?
368,@Cho Bong 돈 욕심 때문이 아니면 다 기부를 하겠지요.
369,22억을 기부했다잖음...돈욕심때문에 했다면 그렇게 많은돈을 기부하겠음??
370,@00 1 님로볼록스 &quot;문재인뚝배기로국밥19721121개먹방엄준식TV&quot;임?
371,쇠사슬 하고 옷은 어떻게 입었너
372,특수하게 만들었을지도
373,@최익현 ?
374,안 입음
375,ㅇㅈ 다 개수작인 것 같음.. 실제 영상을 안봐서 모르는 것 일수도 있지만...
376,이건 못참지ㅋㅋㅋㅋ
377,기부한 22억 빼도 12억 남는장사네
378,"야 쟤네들이 바보라기엔, 저걸 너무 마케팅을 잘하지 않았냐? 34억을 벌었다잖아"
379,@00 1 느그 가족이 그지 라는 거임?<br>아니 어쩌라고 ㅋ
380,그거 다 기부함
381,@00 1 뭐 어쩌라는거죠? 그지라서 34억이 뭔지도 모르나요?ㅋㅋ
382,@박상길 맞춤법 선 넘었다 상길아
383,@근성맨 ㅋ
384,22억 기부도 놀랍네
385,@몽글몽글 화폐의 단위가 다르잖아요;<br>한화 5억이 5억달러랑 같지 않은 것 처럼.
386,"그니깐 왜 기부햇찌. 나름 고생하며 벌어놓고선ㅋㅋㅋㅋㅋ 아니 그보다 더 이해 안되는건 왜 22억이지? 보통 0,5 이렇게 끊는게 깔끔하지않나ㅋㅋㅋㅋ 20억 이라던지 25억 이라던지ㅋㅋㅋㅋ 솔직한 내맘은 10억 기부도 많다고 생각하는데..ㅋ 이해안된다ㅋ"
387,돈벌었네?...
388,결론<br><br><br><br><br><br><br><br><br><br><br><br>하지말자
389,그럼 쇠사슬 왜 채움?<br>그렇게 스트레스면 쇠사슬<br>빼면 되는 거 아닌가?
390,떡정 어디안간다고 다시만나게됨
391,관종의 말로인가
392,관종의 말로라기에는 너무 큰 돈이었다
393,4개월 수갑채우고 34억원이면 쌉가능이지
394,여보세요 커플만 된다면<br>3천에두 가능하오 ㅋㅋ
395,@00 1 한심해ㅋ
396,@00 1 이새끼는 왤케 꼬였냐
397,당근ㅋㅋ34억 주는데 누가 못하나
398,님 똥사는데 사람이 보면좋겠음?
399,뭐하자는거야 ㅋㅋㅋㅋㅋ 사슬 풀었으면 다시 같이 살면 되잖아 ㅋㅋㅋㅋㅋㅋ
400,@유현의난 ㄹㅇㅋㅋ
401,그동안 정떨어질거 다 떨어졌는데 어떻게 같이 삶 ㅋㅋ
402,일단 돈 개꿀
403,27년째 여자가 안생긴다. 난 저거 쌉가능이니 제발....
404,그러니까 주변에 사람이 없지...
405,그러니까 여자가 안생....
406,34억벌어서 22억 기부라......잘했네
407,ㄹㅇ 이걸 기부하네....
408,계획은 계획일 뿐
409,노렸네
410,아 ㅋㅋ 그래도 돈은 많이 벌었네
411,저렇게 살면 누가 안헤어짐ㅋㅋ
412,일찍왔다
413,바보들ㅋㅋㅋㅋㅋㅋ
414,빡대가뤼 쉨이었네 ㅋㅋ
415,결론: 아무리 커플이어도 서로 사생활은 있는 법이다
416,@00 1 너도 어쩌라는 거임?
417,이게 결론까지 필요한 부분이냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
418,삼생활은?
419,@00 1 재민
420,@00 1 어쩌라는거임?
421,여자도 군대 보내라
422,아 이래서 내가 여친 안 만드는거라고 ㄹㅇㅋㅋ
423,안이 아니고 못이라고 ㄹㅇㅋㅋ
424,징역 1년8개월?<br>사형시켜야지 저런건.
425,한국 법이 있음모해
426,추카드립니다 그안에서  또한번에  난동부려 오래오래 행복하게 살기를 기도 합니다
427,1년 8개월? 지랄하고 자빠졌네 사형 시키라고 빌어먹을 제판장아 앞으로도 저런 짓거리를 할거 뻔 한데
428,1번쩨 아저씨 지하철 에서 담베 36년간 피신분입니다 그리고 우산 던지신분 제가 우산에 맛아 피가났습니다
429,"아니 지하철에서 담배,폭행을 하면 최소 적어도 20년은 감옥 가고 100만원 내야하는거 아님? 제가 너무화나고 흥분해서 이렇는거에요..기분 나쁘신부한테 정말 죄송합니다.."
430,멋지다
431,꼰대라니 누가 누굴가르쳐 ㅋ 개띠꺼워 퉤
432,저 아자씨는 인생파탄난거같은디?
433,정신병자들이곳곳에  많네  큰일이구만
434,말리는 사람은 꼰대가 아니지 담배 피우는 찌질이가 꼰대지
435,진짜 지하철에서 담배 피는거 개념 상실한거 아닌가?미친 ㅡㅡ
436,인간탈쓰고 기본은 하고서나 꼰대타령해야지. <br>사회규범도 몰라 예의도 없어....<br>저런것들은 감방에도 못쳐넣고 진짜 답도 없네 ㅜ
437,목에  칼빵당했나?  상처는 뭐지?
438,"<b>만 18 세 이상 O ONLYFANS</b> <a href=""http://likeme.baby/"">LIKEME.BABY</a><br><br><br>Youtube: this is fine<br>Someon: says &quot;heck&quot;<br>Youtube: BE GONE<br>однако я люблю таких рыбаков++"
439,가만히있는 ㅂㅅ들은뭐냐
440,신상좀까라; 문신한 애들만나면 존나 조용하고 눈내리깔잖아; 저런애들은
441,물어뜯어서 죽여버리고 싶어지네...
442,저인간은 가정교육을 어찌받은겨? 미쳤나벼~<br>누군가의 남친일테고 미래의 누군가의 남편일테고 더 미래엔 누군가의 부모가 될수도 있는데.<br>벌써 소름돋네
443,왜 엠빅뉴스 재밌냐고 ㅋㅋㅋㅋㅋ 아 기분나뻐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
444,쓰레기는 분리수거후 소각해야
445,타이론 형님 여기에요 여기!!
446,와 미쳤네 어케 저기서 담배를 피냐 ㅋㅋ
447,저런 양아치는 어떻게 키우는거임?<br>가족 전체가 저러려나
448,법이 저러니 저리 난동 부리는구나<br>세상 참 좋다~~
449,나이 많다고 꼰대 취급하는거 보면 대깨문일 가능성이 상당히 높다!!
450,공중도덕 예절도 모르나 완전 저 정도면 정신병이야 ㅉㅉ 길거리에서 담배 연기 내 뱉는것도 볼때마다 짜증나는데 저건 진짜 사람맞냐
451,다같이 피해를 당하면서도 모른척 하는 비겁한 인간들...<br>저럴때 저인간에게 단체로 나서서 한마디씩 나무라고<br>  항의하면서 다같이 달려들면 저쓰레기 같은 인간 꼼짝 못할텐데<br>승객들이 다들 나몰라라 방관들 하고있으니... 민족성이 더러운지  이기주의팽배..<br>한국의 저열하고 비겁한 국민성..
452,저런거 한대 후려치면 안댐?
453,벌금으로 끝나?<br>1~2년?
454,진상 ㅈㄴ 게 폭행할수 있는 법좀 만들어줘 제발
455,아무리 내가 잘지켜도 그렇지 못한사람은 아무런 제지도 못한다 법은 가해자를 잘 보호한다
456,앞에선 찍소리도 못하는 키보드 워리어들..<br>적어도 누가 나서면 도와주는 척이라도 해라
457,법이 바뀌지 않는한 저런 인간들 많이 생겨남. 얼굴 공개하고 징역 5년 선고해봐라  다시는 저런짓 안하지. 왜 법을 바꾸지 않지???이해못함.
458,지하철 노마스크 난동에 말리던 사람이랑 싸우고~ 징역 1년 8개월  너어무~ 아름답고~
459,/*톰하디 미만 담배 금지*/
460,이 사람은 사회적 으로 매장<br>당해야 한다.
461,말이 없어진다 이런영상보면
462,35만원...쩝 난동부리고 35만원만 내면되는건가?우리나라 법 참지랄같다
463,삼천교육대 부활시켜서 인간 개조 해야함  법만없었다면 벌써 이세상 사람들 아니였을 텐데 사람들이 싸울줄 몰라서 참나 머리가 좋아서 참는거지 머리는 폼으로 달고 사나
464,3번째는..와..나갔으면 뺨 때린다..
465,국회에서 저렇게 증거영상도 있고 범행사실이 확실한 중범죄자들은 신상공개 바로 때리도록 법 개정 좀 해주세요. 그래야 국민들이 미친놈인줄 알아보고 피해 다닐 거 아닙니까.. 처벌수위가 높은 것도 아니고 저렇게나 낮은데 국민이 최소한 사전에 방어할 수 있도록 법을 만들어 주셔야 맞는 거죠.
466,법도 개같은데 얼공이라도 하던가 얼공 안 할 거면 법이라도 존나 높이던가 존나 답답하네 정부새ㅣㅣ끼들
467,"<b>MY 18+ PHOTOS HERE</b> <a href=""http://likeme.baby/"">LIKEME.BABY</a><br><br><br><br>Youtube: this is fine<br>Someon: says &quot;heck&quot;<br>Youtube: BE GONE<br>однако я люблю таких рыбаков++"
468,no. gurl go somewhere an advertise these your things lol dont u see the fight happening in the video hahahshahshhadhash wait how u even get here lol this is korean- or maybe u speak korean.. ahhh~ i still dont know
469,이제 점점 천천히 중국화가 되겠지 그나마 시민의식이 안죽고 살아있는데 이젠 언젠가 그거마저 죽겠지 시민의식이
470,넌 나한태 걸렸음 아기리 찟겼다
471,아예 담배를 없애버려야지 저딴새끼들이 없지ㅋㅋ술도 없애라 술먹고 병신짓하는것도 꼴뵈기싫다
472,저남자는 꼰대라는 단어가 무슨뜻인지는 알고저렇게 얘기하는건지 의문스럽다
473,저런작자들만 제거하는 촉법소년 집행단만들어야할듯
474,그냥 나이드신 분이 어떤말을 하던 꼰대라 씨부리는 요즘 씹새키들
475,저것들이 어른이라는게 맞나 어후 저렇게 커서는 안될듯
476,이 먼 지하철한칸마다 역무원이나 역무원호출 버튼이 있어야할듯; 미친거아냐?
477,모범택시가 흥행하는이유
478,마으크안쓴거폭행은239편성개조GEC누 희기한열차만부시냐
479,와심지어 희기한 4호선 서울교통공사열차에다그럼 S차직류형에다한거 ㄹㅇ실화
480,세상말세다아유귀신은뭐하냐
481,저런 쓰레기 중벌~~과연 그럴까<br>우리나라 법이  약해서리~<br>벌금수중~~안중에도 없다<br>벌금만 받아 먹는 우리나라 현실정~
482,이런거 다 판사놈들이 문제임.<br>자기 가족들이 당해봐야 쎄게 때리고 그 외에는 탁상에 앉아서 현실을 모르는 판새놈들 뿐임.
483,근데 원래 재판은 자신의 감정이들어가지 않고 법으로만 판결하는게 재판이라서 어쩔수없어요
484,"저런 인간들 때문에  대한민국  <br>이미지 안좋아지고 국가적망신 세계적 망신,<br>진짜로 좃나게 (XXX )해야 정신차리지"
485,저런 유미 죽은 애들 좀 안락사 시키면 안되나??
486,전부 개저씨네 ㅋㅋ
487,난동이잔아 담배는 너무너무하다ㄷㄷㄷ
488,2심 무죄 최종판결 무죄 또 이 ㅈㄹ 하려고?<br>아님 집행유예 ㅋㅋㅋ 법도 개똥보다 못하다
489,저 사람 필로폰 하는 것 같다던데<br>필로폰 하면 부작용으로 몸에 벌레기듯 간지럽다는데 그거 계속 긁으면 메스버그 생긴다고.......<br>말도 이상하게 하는 거 보면 거의 맞는듯..??
490,"경찰(警察)은 사라지고 조폭(組暴)이 나와야한다<br>경찰(警察)은 사라지고 조폭(組暴)이 나와라<br>경찰(警察)이 그러니깐 경찰(警察)이 경찰(警察)이 아니라 견찰(犬察)이라고 하는거다<br>조폭(組暴)은 거의안그러는데<br>와 이건 너무했다. 와 이건 아니지 그리고 구속은 아닌데 구속시켜서 放火, 拉致, 毁損, 强姦, 뺑소니 마땅하도다."
491,대구 지하철 참사를 겪고도 고작 벌금형
492,참교육 못하나... 저런 사람들 보면...
493,이걸 왜 모자이크처리를 하냐고!!!!!!!
494,분명한꼰대의정의는지마음에안드는데지보다나이가많으면꼰대이다
495,범죄자가 살기 좋은나라 대한민국
496,귀신들은뭐하냐저런쓰레기들안잡아가냐
497,꼰대가  다  나쁜건  아님  나쁜  거 지적하는  꼰대도  있어야  함
498,제발 아프면병원좀가라
499,공부 동기부여 영상 잘 봤습니다 ^^
500,대가리는 꽁초 싸물려고 달려있고 주둥이는 걸레 싸물려고 달려있으며 손발은 깽판칠려고 달려있는 줄 아나 ㅋㅋㅋㅋ<br>겉은 머리부터 발끝까지 성한데 속은 머리부터 발끝까지 어느 하나가 성한 데가 없는 것도 참 감탄스럽다 ㄷㄷㄷㄷ<br>나이 처먹고 잘들 꼬질꼬질하게 후지게들 논다 등신들 ㅉㅉㅉㅉ
501,저렇게 대놓고 다녀도 벌금 조금 내면 되니까 저런놈들이 세상천지에 다 있지
502,저거는 걍 좆찐따지ㅋㅋㅋㅋ아니 딱 봐도 찐따스멜 존나 풀풀 나는데ㅋㅋㅋ
503,지하철엔 왤케 정신병자들이 많냐.. 주변 사람들 다 불편하고 뭐라하고 싶어도 괜히 안좋은 일 엮이기싫어서 무시하고있는데 저렇게 나서서 뭐라하실 수 있다니 멋있으시네
504,사람 없는곳에서 저런것들 보면 순간적으로 화 못참으면 그냥 죽여버릴수도 있을듯...
505,우리나라 참 맑아?
506,진짜 코로나 전시국 사람들한테도<br>욕먹을 짓만 골라서 하네
507,오늘 초등학교앞 편의점에서 술처마시고 드러누워서 경찰이 끌고가던데
508,겨우35만원??...
509,모자이크를 왜 해주는거야 저렇게 인권 드립 치면서 가해자들 챙겨주니 우리나라는 죄짖고 살기 좋은 나라라는 소리 듣지
510,죄지어도 돈많고 빽있으면 살기 좋다고 하는 사람들이 많죠.. 실제로도 그렇기도 하구
511,모자이크너머로 찐따의 향이 풍긴다
512,부모님이 그리가르쳤냐 학교다니던 선생님들이 그리가르쳤냐 못배웠으면 못배운티는 안내야지 도시에서 살기힘드냐? 그럼 감방에서 살아라
513,ㅋㅋㅋㅋㅋ 우리가 약해서 못때리는줄 알나 ㅋㅋㅋㅋ 어머련들 가만히있으니까 지가쎈줄알고 대들노 ㅋㅋ
514,와... 코시국에 다들 예민해서 그런가? 개또라이들 진짜 많아...
515,몸에 아무 해를 끼치지 않고 기절 시키는 방법을 알고 다녀야 겠어요😊
516,시발 저것들 진짜 찢어죽일놈들이네
517,중국인들도 저러진 않는데.
518,내 친구 소개시켜줘야됀다 ㄹㅇㅋㅋ 헬리콥터 제조 어떻게 되는건지 직접 체험시켜줘야함
519,진짜 가서 하대 때려주고 싶다 .. ㄹㅇㅋㅋ 고아새끼들ㅋ
520,저런경우 맞서서 한대 때리면 저도 잡혀가죠?ㅜㅜㅜ 맘 같으면 우산으로 ㅈㄴ찔렀다
