,comments,sentiment
302,애기 엄마 힘내세요 울고 있을 시간 없네요 쓰레기집 구석 이네요 아기 좀 더 크면 어린이집에도 갈 수 있으니 맡기고 빚은 법무사 도움 받아 처리하시고 어금니 꽉 깨물고 새 출발 하길 응원합니다그 아이 아빠 희망 버리고 잊으세요,0.0
303,나도 평생 당해봐서 아는데 저런 놈들 머리 속 머가 들었는지 모릅니다 당한 내가 다 아는데 나 만 모르는 내가 등 신입니다,0.0
304,도망갛 나본 데,0.0
305,사기죄로 사기꾼 남자를 경찰에 고발하세요,0.0
306,사기꾼은 그냥 바로 신상공개하면 안 되나 ㅠㅠ,0.0
307,몰라도 어찌 그리 모르지 눈에 뭐가 씨면 아무것도 안 보인다더니 참 기가 막히네,0.0
308,그 부모에 그 자식이네,0.0
309,신상공개 안하면 또 다른 피해자들이 나오는 거 아님 우리나라는 범죄 하라고 격려해 주네,0.0
310,우리나라 사기치는 애들 정말 많아요 ㅋㅋㅋㅋ 중고나라 번개장터만 가도 수도 없이 많음번호 알아서 전화해도 오히려 당당하지 그런 애들 보면 똑같은 이 미 사기 전과 있는 애들 임 배째란 식이지 처벌이 약하니깐 매번 사기만 치고 피해자들만 억울할뿐,0.0
311,휴 나 같으면 애도 내팽겨 쳐버리고 싶겠다 그래도 여자분이 책임감이 있네,0.0
312,사랑의 배신감 어찌 표현하랴,0.0
313,사기 친 가해자가 문제이지 피해자한테 당한 게 정신이 어쨋다 저쨋 다 사기치는 사람을 봤었는데 진짜 울면서 기도 하고 별 연기 다 함,0.0
314,급에 맞는 남자 만나 자신데렐라 드림은 없다,0.0
315,참 답답하네요 대출에 애 까지 가졌으면서 남편 직장이나 시 댁도 안 가보다니 이 해가 안됨 뭘 믿고 돈에 몸까지 줌,0.0
316,아기가 정말 진짜 이 쁠 땐 데 엄마가 전시 엄마 만나서 따질 때 눈물이 나더라고요 ㅜㅜ,0.0
317,와 진짜 너무하다 너무해,0.0
318,진짜 개 같네,0.0
319,돈을 보고 사람을 선택하는 세상이 문제죠 아내 될 사람에게 빌려간다는 것은 새빨간 거짓 당연한 현실 아닌가요 곧 한 식구가 되는데 갚을 이유가 없죠 누굴 탓하겠어요 내 탓이 죠 나의 안목이 잘못된 것이죠,0.0
320,저놈은 여자한테 2억 뺏으려고 한 여자의 인생을 저리 만들었네요 무기 징역감,0.0
321,체크 잠바입은 사람 재연 배우인데 왜 모자이크하지 ㅋ,0.0
322,사기꾼 수법이 네 자식도 필요 없고 오직 돈만 뜯어내면 된다는 사기꾼 분명 유부 남일 거다,0.0
323,형사님 잘생겼다,0.0
324,미치겠다 신 상공개 해라제발,0.0
325,거지으로 가지고 논 것 같은데,0.0
326,진짜 자기 아기 임신하고 이ㅛ는 사람한테 저렇게 한다고 진짜 사람이냐 어떡하냐 아기는 어덕하고 아기 엄마는 어떡하냐고,0.0
327,무슨 말도 안 되는 소리예요 또 피해자 탓으로 돌리지,0.0
328,이 분 어쩌나 ㅜㅜ 그 자식 꼭 잡았으면 좋겠네요 저런 남자 제 버릇 못 버림 남의 인생을 완전히 망쳐 버림 ㅜㅜ꼭 잡아주세요,0.0
329,여자가 너무 순진했다 39안타깝다 입만 열면 거짓말인 인간이구나,0.0
330,브금 왜 이러냐 갑자기 신나는 브 금 나오고,0.0
331,여성들이 여 남자가 혹 하게 이야기하면 그건 반드시 의 심해 봐라 그리고 남자가 그리 잘 났으면 보통의 여자에게 대쉬하겠나 항상 남자를 조심하고 확인하라,0.0
332,울나라는 이래 봐 짜 형도 만이 안주구 방송만 보내서 모해 해결책도 딱히 업스묜서,0.0
333,전혀 모르는 남의 이야기인데도 눈물이 날 정도로 열받네요 ㅠㅠ 정말 힘드시겠지만 얼른 마음 추스리시 고 앞으로 좋은 일 만 가득하셨으면 좋겠습니다,0.0
334,아니 재벌이 왜 돈을 빌려달라고 해,0.0
335,사기는 그렇다 치고 아이는 어떻게 하냐 ㅠㅠ 진짜 미친 거다,0.0
336,실화 탐사대는 재연 연기자를 안 썼으면 인터뷰 어색해서 방송보다 가 뭔가 집중이 깨짐 차라리 그냥 멘트 자막 처리만 하는 게 나을지도,0.0
337,아니 무슨 이런 일이,0.0
338,에휴 피해자 분 너무 맘 아프네요 ㅠㅠ,0.0
339,이런 거 보면 꼭 남자 쪽 부모는 항상 모른다 배째라 식이 네 부모도 무슨 죄겠냐만은 제대로 보상해주마 하는 부모는 한 번도 못 본 듯 하기사 그러니까 저 남자가 저러 고 사는 거겠지만,0.0
340,차라리 배우를 하지,0.0
341,부부 사이는 사기죄 성립 자체가 인정 안 됩니다 파산하는 수 밖에 없습니다,0.0
342,돈 없어 배째 감옥 가면 될 거아냐 하면 1원도 못 받죠 신용불량자로 남의 명의로 금융거래하고 살면 되고,0.0
343,겉모습만 보면 이런 일 벌어지는 거지 계열사 사장 아들 이지만 이 혼가 정 거기다 금융회사 다니는 직장인 솔직히 이거에 끌린 거 아님 ㅡㅡ,0.0
344,안타깝네요 ㅜㅜ 등록금도 혼자 갚고 회사 생활하셔서 세상물 정 모르신 분은 아닌데 무리한 대출을 요구하는 게 남편이라도 의 심부터 하셨어야 ㅠㅠ,0.0
345,잘 알아보고 결혼해야지 에 휴,0.0
346,벼리별 놈이 다 있네 세상에나,0.0
347,피해자 탓하네 당신도 살면서 피눈물을 흘릴 때 누군가 비웃을 날이 있을 것이다 사기 피해자들이 바보가 아니다 당신 부모가 본인이 피해당할 수도 있다,0.0
348,꽃뱀한테 걸린 남자들 얘기엔 꽃뱀 욕했지 여기선 왜 피해자 탓이야 ㅋㅋ,0.0
349,근데 딱 봐도 사기 기질 보이는데 돈 빌려달라는 거 보믄 뻔하지,0.0
350,민사소송해서 반이라도 받아내 길 바랍니다,0.0
351,두 남자 다 멋있다,0.0
352,마음이 너무 아픕니다ㅠㅠ,0.0
353,와 어쩜 저렇게 사기를 치지,0.0
354,돈부터 요구한 게 그게 이상한 거구의심이 많이 가는 데에 휴 남편이 재력가인데 돈 있는 사람이 왜 돈을 요구하겠어 이게 진짜 이 상한 거지 이때부터 의심을 했어야지 한 여자의 인생을 망쳐놨네,0.0
355,어디서 만났길래 저리 다 거짓인가요 그 거부터가 좀 궁금하네요,0.0
356,사기 결혼 당했네 ㅜ,0.0
357,근데 정말 뜬금없지만 마스크 안 쓰고 대화나누는 모습 ㅠㅠ 너무 그립네요,0.0
358,와우 사기 결혼 ㅋ ㅋ,0.0
359,쯧쯧 사기꾼 정신차리고 살으시길,0.0
360,사기를 당했네요 범인 그 속인 남자를 찾았나요 또 다른 여자한테 가서 또 사기치고 있을 것이니 잡아야 하네요,0.0
361,억장이 무너진다는 말이 이럴 때인가 보다 진짜 죽여버리고 싶을 듯,0.0
362,맞아요 아기 아빠고 저렇게 자상한 데 어찌 의 심할까요,0.0
363,제대로 사기꾼한테 당했네,0.0
364,차라리 그냥 사기만치지애기는 무슨 죄라고 저 집안 자체가 문제네,0.0
365,진짜 해도 해도 너무 한다 기가 차는 세상이 네 진짜 참 동물도 안하는 짓을 사람이 한다는 게 이게 말이 돼,0.0
366,결혼하기 전에 시간과 돈을 투자해서라도 뒷조사는 꼭 필요하네요,0.0
367,안타깝네요 결혼하시기 전에 좀 더 신중했으면 하지만 이 미엎어진 물이니까 힘내시고 다시 재기 하십시요 그런 사기꾼에게 더 이상 미련 두 지 마시고 힘내세요,0.0
368,세상에 백만 탄 왕자는 없습니다 여자분들 남자들 볼 때 말과 재력에 혹 하지 말고 잘 살피고 결정해야 합니다,0.0
369,아이고 딸은 무슨 잘못이라고 아내도 제일 큰 피해자는 아내와 딸이 지 이자 400이면 살맘도 안 생길 거 같은데 국가가 도와 줄 수 있는 게 없을까,0.0
370,하 진짜 그냥 남친도 아니고 남편이 애아빠가,0.0
371,내 사례는 약한 거였네,0.0
372,살다 살다 무슨 이런 개떡 같은 경우가 있는 건 가 말도 안 되는 얘기다,0.0
373,무슨 사기를 애기까지 낳아가면서 치냐,0.0
374,어떻게 한 사람 인생을 저렇게 망쳐 놓니 저 여자 무슨 잘못이니 널 사랑한 죄 다 아효,0.0
375,개봉일은 언제인가요,0.0
376,사악한 악당들의 시대는 끝났다,0.0
377,카니지 여기서만 쓰면 뭔가 아쉬울 듯,0.0
378,연경님 터키 전 끝나고 바로 보러 옴 사랑해,0.0
379,김연경 이 또 김연경 했다 4강 진출,0.0
380,방금 배구 보고 국뽕 차 올라서 왔습니다 대 박 ㅋㅋㅋ,0.0
381,예능에서만 보다 가 오늘 터키 전 활약을 봤는데 진짜 여기 오실 분이 아니였네요 ㅎㅎ,0.0
382,4강 진출 축하 마지막은 내리 연달아 갓 연경 선수의 마무리,0.0
383,8622803020302 ㅋㅋㅋㅋㅋㅋㅋ 아난이 언니가 왜 케웃긴 지 모르겠음 진짜 ㅋㅋㅋ귀엽고 멋있고 재밌고 다해라 연경스,0.0
384,김연경은 은퇴하면 연예인 해도 되겠네요거기다 배 구스타 버프까지 있으니,0.0
385,ㅋㅋㅋㅋㅋㅋ 아 명수옹이랑 케미 장난 없네요,0.0
386,박명수 너무 신난 것 같은데 ㅋㅋㅋㅋㅋ,0.0
387,언니 사랑해서 진짜 미쳐 도라부려,0.0
388,언제 방영된 방송인가요,0.0
389,쏘큐트 흐끕흐읍,0.0
390,언니 사랑 해 결혼해 노예처럼 살 수 있어,0.0
391,이거보다 알았는데 연달아 나오는 김연경 호통 너무 좋아 모닝 알람하고 싶다,0.0
392,식빵 언니 ㅋㅋㅋㅋㅋㅋㅋㅋ 왜 이리치명적 이야 ㅋㅋㅋㅋㅋ 여자인 내가 반하겠어 ㅋㅋㅋㅋ,0.0
393,아너무 웃겨 ㅠㅠㅜㅠㅠ 박명수랑 케미어쩔 ㅋㅋㅋㅋ,0.0
394,연경 언니 나왔던 예능 찾아서 보는 중,0.0
395,언니나 언니 보고 싶어서 뉴스까지 찾아보고 있어,0.0
396,좋아하는 사람 다 나오네 유재석 박명수 다비 이 모 김연경 ㅋㅋㅋ조합굿,0.0
397,준결승 진출 축하드려요,0.0
398,난 왜 저머리가 잘 어울리고 이 쁜 것 같냐,0.0
399,진찌 4강 너무 감사해 요사랑해요 김연경,0.0
400,식빵 언니 구독하러 가야지,0.0
401,언니나 여기까지 왓 어 ㅠㅠㅠㅠ,0.0
402,배구에 관심 없어서 그냥 알고 만 있었는데 이번 올림픽 경기하는 거 너무 멋있어서 찾아보는데 진짜 웬만한 개그맨들보다 매력 있고 재밌음 ㅋㅋㅋㅋㅋㅋㅋ운동선수 은퇴하면 연예계 쪽으로 데뷔해도 괜찮을 듯 강호동 김동현처럼 ㅋㅋ,0.0
403,식빵 언니 작년에 35만 이랬는데 지금 보니까 88만 넘음ㅋㅋㅋㅋㅋ 아마도 올해 안에 100만 찍을 듯 나도 구독함 ㅅㄱ,0.0
404,갓 연경 예능까지 어쩜이리 잘할까,0.0
405,아니언니 너무 좋아 ㅠㅠㅠㅠㅠㅠㅠㅠ,0.0
406,명수님 식빵 안 한 걸 다행으로 알아야 해요 ㅋㅋㅋ,0.0
407,4강 진출 후 해설자 보십쇼 우리나라에 이런 선수가 있습니다,0.0
408,김연경 선수는 은퇴 후 유재석 뒤를 이 을로 보이네요 기대됩니다ㅎㅎ,0.0
409,김연경 당신 언제 은퇴하든 고정 예능 하나만 꼭 해조,0.0
410,김연경님 나오는 거 다 뒤지고 다녀 요 내일 터키 전 화이팅입니다,0.0
411,86228303303 주문에 진심인 연 경신,0.0
412,나이 여자한테 빠졌네종일 연경이 꺼 찾아 돌아다녀 경기하는 모습 보고 너무 멋있어서 사랑하기로 했음 내 사랑 받아줘,0.0
413,이 분은 성격도 좋고 입담도 좋고 다 좋아진짜,0.0
414,진짜 내가 언니 영상을 찾아 삼 만리 중 이야,0.0
415,김연경 선수 은퇴하면 매미킴이나 안정환서장훈처럼 예능 나오면 좋겠다진 ㅉㅏㄹ,0.0
416,아이런 거 좀 많이 나왔음 좋겠다 너무 재밌음,0.0
417,연경 언니 박명수 한테 한마디도 안지는 거 너무 좋아,0.0
418,86228303303 아니언니 ㅠㅠㅠㅠㅠㅠㅠㅠ아진짜 웃겨아,0.0
419,진짜 이 언니 센스 ㅋㅋㅋㅋ 86228229229 유재석 찐 표정,0.0
420,올림픽 끝나고 예능에서 많이 보고 싶다 제 시 같은 센 언니 캐릭터인데 아주 진짜 레알 찐센 언니라 캐릭터 독보적일 듯 아껴두기엔 끼가 너무 아까워 요오,0.0
421,내 유툽 알고리즘 갓 연경투성이다게다가 방송사도 열일해주니 갓 연경 언니 방송 출연한 개도 놓친 않을 꺼야,0.0
422,연경 언니 ㅠㅠㅠ 따랑해ㅠ,0.0
423,갓 연경에 푹 빠져서 새벽 2시에 이 영상 보고 있네,0.0
424,아진짜 김연경 너무 좋다 슈퍼스타 김연경 짱,0.0
425,언니 영상만 다 찾아보고 있는 중 이야,0.0
426,86228609609기다려기달ㅋㅋㅋㅋㅋㅋㅋㅋ케미요정우리식 빵 언니 명수 옹이랑도 잘 맞네혀,0.0
427,소리 지르는 거 너무 섹시하다 ㅜㅜ 사자 후 멋있어 최고에 요 강 강약 약 그 자체 아니냐고 요 진짜 가슴이 뛴다,0.0
428,자꾸 자꾸 곁에 있으면 좋겠다 언니가 물론 많이 볼 수 없겠지만 영상으로 마음을 달래야 징ㅎ,0.0
429,뉴영상 감사합니다 입덕한 팬이,0.0
430,언니 사랑해나 지금 유튜브 구석구석 뒤져서라도 언니 보고 싶은 마음 모르지,0.0
431,저도 딱 그 심정으로 찾아보고 있어요,0.0
432,난 줄,0.0
433,86228723723 갓 연경 그저 빛,0.0
434,진짜 잘 나서 잘난 척도 아님 존 나 멋있어,0.0
435,ㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋ미추겠닼ㅋㅋㄱㅋ너무 웃겨 ㅋㅋㅋㄱㅋㅋㄱㅋ,0.0
436,연콩 내 사랑,0.0
437,색이 중요한 게 아니다 최초 다 최초 색은 다음 올림픽 때도 충분해 고생했습니다 여서 정 선수,0.0
438,진심 3번 튕겨나간 거 두 번으로만 줄었어도 은 메달이고 안팅겨 나갔으면 금메달이었는데 까비 ㅠㅠ,0.0
439,와 이 거 진짜 사람이 가능한 일이냐 멘탈 약하면 절 때 못한 다 이거,0.0
440,장랑스럽네요,0.0
441,아빠 얼굴이 들어 있을까 했는데 아빠 얼굴은 잘 안 보이네요 ㅋㅋ딸은 아빠 닮은다는 데 ㅋㅋ 절케 삥삥 돌고선다는 게 보통 어려운 일이 아닌데 참 잘했네요 축하하고 수고 많았습니다ㅋㅋ 아빠 겁나 좋아하시네요 ㅋㅋㅋㅋㅋㅋㅋ,0.0
442,여서 정 선수 자랑스럽습니다 진짜 인간의 한 계란 없나 봐요 정말 보면서도 안 믿기네요,0.0
443,파리 올림픽 때 금도전할 수 있겠다 ㅎㅎㅎ 파리 때 더 성장한 모습을 기 원함,0.0
444,나 정말 언니 때문에 요즘 잠 못 자 제발 책임져줘 ㅠ,0.0
445,연경 언니 나랑 혼사 갈겨,0.0
446,박명수 라디오나온 것도 재밌어 여ㅋㅅ,0.0
447,이게 겁나 웃겨 욬ㅋㅋㅋㅋㄱㅋㅋ,0.0
448,박명수랑 장군체로 말하는 거 개 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0
449,아 김연경 당신 진짜 뭐 시기 법으로 고소할 거야 혼꾸녕 나 기 전에 나랑 만나줘 ㅠㅠㅠㅠㅠㅜㅜㅜㅜㅜㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,0.0
450,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 성격 너무 좋아,0.0
451,연경 쓰 이런 목소리 나오는 거 왤 케 좋지 저도 혼나볼래요ㅠ,0.0
452,같이 버럭하면서 기 다려 하는 거 너무 웃겨요 ㅋㅋ,0.0
453,연경 언 닠 카리스마ㅋㅋㅋㅋㅋㅋ,0.0
454,유튜브 다 뒤져서 보는 중인데 울 언니 영상이 또 올라왔다 ㅜㅜㅜ 감사합니다,0.0
455,언니 유퀴즈도 나와 주세여,0.0
456,언닌 진짜 못하는 게 뭐야 예능도 잘하구,0.0
457,연경 언니 영상 올리지 마세요저만 앓고 저만 사랑하고 싶어요,0.0
458,86228145145 아귀엽 다 너무 귀여워무지 귀여워 엉엉끄 으읍끄흡어 떡해 짱 귀여워봐 엄청 귀여워대 박귀여워 귀여 워 너무 귀여워무지 귀여워엉엉끄 으읍끄흡어 떡해 짱 귀여워,0.0
459,세에 상에 주 접 봐 세에에상에 와 ㅎㅎㅎ,0.0
460,클났다 이젠 호통치는 모습도 섹시해 언니 엉엉 사랑해요 ㅠㅠㅠ,0.0
461,하루 종일 언니 생각뿐,0.0
462,언니나 하루 종일 언니 생각만 해 예능 많이 나왔어서 좋다,0.0
463,아니 우리 식빵 언니는 왜 다 잘 하시지 아니 근데 왜 저렇게 이 쁘시지 대체 왜 완벽하신 거지 칼질 빼고 다 잘 하시네,0.0
464,ㅋㅋㅋㅋㅋ 김밥 꽂이 ㅋㅋㅋㅋㅋ,0.0
465,띵호와 제 생각은 그렇습니다 허 허ㅎㅎ갓 연경 22,0.0
466,우리 언니 춤 잘춰요 나름의 스웩이 잇다구요,0.0
467,86228530530 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 입으로 스파이크,0.0
468,김연경 저런 거 너무 좋음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개멋 있는데 저런 애교랑 밝은 모습 완전반전 매력 임ㅜㅜㅜㅜㅠㅠ저 맛에 유튜브 영상 다 챙겨보는데 올림픽 끝나고 꼭 영상 올려주시길 ㅜㅜ,0.0
469,제발 나와 주세요 아무 방송이나 연경님,0.0
470,86228302302 아진짜 ㅈㄴ 웃겨 ㅋㅋㅋㅋㅋㅋㅋㅌㅋㅌㅌㅌㅋㅋㅋㅌㅌㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠㅜㅜㅠㅜㅜㅠㅜㅠㅠㅠㅠㅠㅠㅠ,0.0
471,근데 박명수랑 김연경 선수랑 은근 케미 잘 맞는 듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 예능 하나 나오면 재밌겠다,0.0
