,comments,sentiment,tokens
7965,이 ㅆ발 이건 지금 보니까 너무 억까 자 너 ㅋㅋㅋㅋㅋㅋ 하다 못해 학교에서 운동회 할 때도 교장쌤이 말하고 시작한 다 내가 다닌 어느 학교도 교장쌤 교육은 학교 안에서나 하시고 운동장인데 빨리 달리기나 쳐하세요 그따구로 할 꺼면 나가세요하는 학교 못 봄 ㅋㅋㅋㅋ,1,"['이', 'ㅆ', '발', '이건', '지금', '보', '니까', '너무', '억', '까', '자', '너', 'ㅋㅋㅋㅋㅋㅋ', '하다', '못', '해', '학교', '에서', '운동회', '할', '때', '도', '교장', '쌤', '이', '말', '하고', '시작', '한', '다', '내', '가', '다닌', '어느', '학교', '도', '교장', '쌤', '교육', '은', '학교', '안', '에서나', '하시고', '운동장', '인데', '빨리', '달리기', '나', '쳐하세요', '그', '따구로', '할', '꺼면', '나가세', '요하', '는', '학교', '못', '봄', 'ㅋㅋㅋㅋ']"
7966,이상이 ㅠㅠㅠㅠㅜ 아이컨택 심장 터질 것 같네 누가 그렇게 카메라 빤히 쳐다보래 후 ㅠㅠㅠㅠ사랑해요제발 앞으로 놀뭐 끝나도 적게 자 고 열일해주세요,0,"['이상', '이', 'ㅠㅠㅠㅠㅜ', '아이컨택', '심장', '터질', '것', '같네', '누가', '그렇게', '카메라', '빤히', '쳐다보래', '후', 'ㅠㅠㅠㅠ', '사랑', '해요', '제발', '앞', '으로', '놀뭐', '끝나도', '적게', '자', '고', '열', '일해', '주세요']"
7967,중국은 진보하고 한국은 퇴보한 다 미개하기 짝이 없네,1,"['중국', '은', '진보', '하고', '한국', '은', '퇴보한', '다', '미개하기', '짝', '이', '없네']"
7968,미통 당보다 민주당을 싫어하는 이유가 뭐임,0,"['미', '통', '당', '보다', '민주당', '을', '싫어하는', '이유', '가', '뭐임']"
7969,나앗던 암이 다시 재발햇습니다 ㅠ,1,"['나앗던', '암', '이', '다시', '재발', '햇습니', '다', 'ㅠ']"
7970,벌레 샛기들,1,"['벌레', '샛기들']"
7971,연예인 반은 술집 여자들 일 거다 하는 행동들이 딱 그렇다니까 일반인들과는 틀리게 돈만 많은 남의 것도 뺏어 결혼을 하질 않나 담배에 술이나 마시고 꽐라 되질 않나 툭하면 성형질에 그 돈 빼느라 많은 남자들과 사겨되 질 않나 남의 돈 빌려 쓰고 안 갚질 않나 하는 행동들이 꼭 연예인들이나 술집 여자들이나 아주 똑같다,1,"['연예인', '반', '은', '술집', '여자', '들', '일', '거', '다', '하는', '행동', '들', '이', '딱', '그렇다니까', '일반인', '들', '과는', '틀리게', '돈', '만', '많은', '남', '의', '것', '도', '뺏어', '결혼', '을', '하질', '않나', '담배', '에', '술', '이나', '마시고', '꽐', '라', '되질', '않나', '툭하면', '성', '형질', '에', '그', '돈', '빼느라', '많은', '남자', '들', '과', '사겨되', '질', '않나', '남', '의', '돈', '빌려', '쓰고', '안', '갚질', '않나', '하는', '행동', '들', '이', '꼭', '연예인', '들', '이나', '술집', '여자', '들', '이나', '아주', '똑같다']"
7972,아름답다,0,['아름답다']
7973,이 시합은 무효입니다,0,"['이', '시합', '은', '무효', '입니다']"
7974,진짜 좃간지네,1,"['진짜', '좃간지', '네']"
7975,연경 언니 나왔던 예능 찾아서 보는 중,0,"['연경', '언니', '나왔던', '예능', '찾아서', '보는', '중']"
7976,뭐하려고 에서 좆도 ㅂㅅ 같은 근거 들 먹이며 이 거 공론화 시키고 선동하는지는 모르겠지만 이건 그냥 브레이크를 밟았는지 엑셀을 밟았는지만 보 면 됨,1,"['뭐', '하려고', '에서', '좆', '도', 'ㅂㅅ', '같은', '근거', '들', '먹이', '며', '이', '거', '공론', '화', '시키고', '선동', '하는지는', '모르겠지만', '이건', '그냥', '브레이크', '를', '밟았는지', '엑셀', '을', '밟았는지만', '보', '면', '됨']"
7977,이동휘 개미쳤다,0,"['이동휘', '개미', '쳤다']"
7978,만나고 싶어 보고 싶어 이 뻐 죽겠엉,0,"['만나고', '싶어', '보고', '싶어', '이', '뻐', '죽겠', '엉']"
7979,4번 미친년이네,1,"['4', '번', '미친', '년', '이네']"
7980,근데 오은영 박사님은 화장안 새 두이 뻐용,0,"['근데', '오은영', '박사', '님', '은', '화장', '안', '새', '두', '이', '뻐용']"
7981,투명 말 토 가능한 거였음 ㅁㅊ ㅋㅋ,1,"['투명', '말', '토', '가능한', '거', '였음', 'ㅁㅊ', 'ㅋㅋ']"
7982,오늘 올림픽 보고 사랑에 빠짐 책임져 언니,0,"['오늘', '올림픽', '보고', '사랑', '에', '빠짐', '책임져', '언니']"
7983,이게 나라다,0,"['이', '게', '나라', '다']"
7984,이래서 내가 중사 전역한 거임,0,"['이래서', '내', '가', '중사', '전역', '한', '거임']"
7985,헐 여기 어딘가요 ㅠㅠㅠ 음료 맛있어 보여요ㅠㅠㅠㅠ,0,"['헐', '여기', '어딘가', '요', 'ㅠㅠㅠ', '음료', '맛있어', '보여요', 'ㅠㅠㅠㅠ']"
7986,시팔 진짜 ㅋ ㅋ ㅋ ㅋ ㅋ 그죠,1,"['시', '팔', '진짜', 'ㅋ', 'ㅋ', 'ㅋ', 'ㅋ', 'ㅋ', '그', '죠']"
7987,좋다고 유럽 빨아 재끼는 사람이 있으니 ㅎㅎ 인종차별을 당할지언정,1,"['좋다고', '유럽', '빨', '아', '재', '끼는', '사람', '이', '있으니', 'ㅎㅎ', '인종차별', '을', '당할지언정']"
7988,김 여사 목소리 실감 나노,1,"['김', '여사', '목소리', '실감', '나노']"
7989,브레이크가 딱딱해지면서 밟아도 안 밟히고 브레이크 등이 안 들어와요,0,"['브레이크', '가', '딱딱해지면서', '밟아도', '안', '밟히고', '브레이크', '등', '이', '안', '들어와요']"
7990,넌 얼굴만 됐어도 대성했을 텐데 너무 여자가 세 보여서,1,"['넌', '얼굴', '만', '됐어도', '대성', '했을', '텐데', '너무', '여자', '가', '세', '보', '여서']"
7991,1049049 존1나 잘 피하네,1,"['1049049', '존', '1', '나', '잘', '피하', '네']"
7992,다른 당에 희망을 거는 게 좋을 듯 미통당 ㅈㄴ 싫어하는 입장에서도 당연히 그렇게 되면 헬한민국이 바뀌겠지만 불가능,1,"['다른', '당', '에', '희망', '을', '거', '는', '게', '좋을', '듯', '미', '통', '당', 'ㅈㄴ', '싫어하는', '입장', '에서도', '당연히', '그렇게', '되면', '헬', '한', '민국이', '바뀌겠지만', '불가능']"
7993,형 형 수님한테서 잘 살아남아 ㅎㅇㅌ,0,"['형', '형', '수', '님', '한테', '서', '잘', '살아남아', 'ㅎㅇㅌ']"
7994,이 정도면 부모 때문에 인생 조졌다고 한 탄하지 마라 아주 충분한 시간 아니냐 니 부모의 죄를 인정하고 피해자들에게 사죄할 시간 너희가 끝난 건 니 부모 탓도 있지만 우선은 늬들 스스로가 그것밖에 안 되기 때문이다,1,"['이', '정도', '면', '부모', '때문', '에', '인생', '조졌다고', '한', '탄하', '지', '마라', '아주', '충분한', '시간', '아니냐', '니', '부모', '의', '죄', '를', '인정', '하고', '피해자', '들', '에게', '사죄', '할', '시간', '너희', '가', '끝난', '건', '니', '부모', '탓', '도', '있지만', '우선', '은', '늬들', '스스로', '가', '그것', '밖에', '안', '되기', '때문', '이다']"
7995,근데 기절했는데 왜 눈이 떠 있냐 신기하,0,"['근데', '기절', '했는데', '왜', '눈', '이', '떠', '있냐', '신기하']"
7996,윤모 화내면 ㅈㄴ 무서운 조교 같겠다,1,"['윤모', '화', '내면', 'ㅈㄴ', '무서운', '조교', '같겠다']"
7997,일반적인 금연구역서 저러면 경범죄일지 모르나 지하철은 아니죠 흉기나 다름 없어 요지하철 생긴 지가 언젠데 저런 인간이 한국인이라니 국적 조회가 시급하고 외국인이면 추방하고 우리나라 사람이면 살인미수로 쳐 넣어야 될 듯,0,"['일반', '적', '인', '금연', '구역', '서', '저러면', '경범죄', '일지', '모르나', '지하철', '은', '아니죠', '흉기', '나', '다름', '없어', '요', '지하철', '생긴', '지가', '언', '젠데', '저런', '인간', '이', '한국인', '이라니', '국적', '조회', '가', '시급하고', '외국인', '이면', '추방', '하고', '우리나라', '사람', '이면', '살인', '미수', '로', '쳐', '넣어야', '될', '듯']"
7998,아자구리 파이팅,0,"['아자', '구리', '파이팅']"
7999,동생 분 연기 너무 잘해서 놀랐어 용 ㅠㅠ,0,"['동생', '분', '연기', '너무', '잘', '해서', '놀랐어', '용', 'ㅠㅠ']"
8000,뭔 희대의 음탕녀래 미칀 ㅋㅋ 여러 남자랑 놀아난 것도 아니고 ㅋㅋ 불쌍한 역이지 뭐,1,"['뭔', '희', '대의', '음탕', '녀', '래', '미칀', 'ㅋㅋ', '여러', '남자', '랑', '놀아난', '것', '도', '아니고', 'ㅋㅋ', '불쌍한', '역', '이지', '뭐']"
8001,좀 뜨니까 개 싸가지 네 개 쉒끼가,1,"['좀', '뜨니까', '개', '싸가지', '네', '개', '쉒끼', '가']"
8002,수고 하셨습니다,0,"['수고', '하셨습니다']"
8003,아직도 이런 게 있네,0,"['아직도', '이런', '게', '있네']"
8004,박봉에 저리 고생하는데 대체 대한민국 국회 에 있는 쓰레기들은 소방관 처우 개선에 말 한마디 안하니 답답하다 국회에 있는 년 놈들아 개인사비를 들이는 것도 아닌데 머하냐,1,"['박봉', '에', '저리', '고생', '하는데', '대체', '대한민국', '국회', '에', '있는', '쓰레기', '들', '은', '소방관', '처우', '개선', '에', '말', '한마디', '안', '하니', '답답하다', '국회', '에', '있는', '년', '놈', '들', '아', '개인', '사비', '를', '들이는', '것', '도', '아닌데', '머', '하냐']"
8005,존 나 무섭다,1,"['존', '나', '무섭다']"
8006,앞으로 저란 정치인들 참교육점ㅡ,0,"['앞', '으로', '저', '란', '정치', '인들', '참', '교육', '점', 'ㅡ']"
8007,711071107 개구라 쳐까고 잇네 ㅋㅋㅋㅋㅋㅋ 안보엿다고 대형 사고로 이어질 수 있었는데 보지 못 햇습니다 하면 끝나는 그런 케이스인가 이게 제보자 새 기 진심 유턴 타이밍 개줫살인타이밍 중앙선 침범 씹살인 유발 범죄자인데 왜 이 새기가 3이고 반대 차량이 7임 유턴 구역 넘어서 중앙선에서 유턴했는데 이 새기가 범죄지 보험사끼리 그냥 쇼부치고 경찰 수사까지는 안했나 보네이거 반대편운 전자가 소송해야 할 사건으로 보인 다 목소리부터 개 10발암 걸리게 콱 막혀서 답답한데,1,"['711071107', '개구', '라', '쳐까', '고', '잇네', 'ㅋㅋㅋㅋㅋㅋ', '안보', '엿', '다', '고', '대형', '사고', '로', '이어질', '수', '있었는데', '보지', '못', '햇습니', '다', '하면', '끝나는', '그런', '케이스', '인가', '이', '게', '제보자', '새', '기', '진심', '유턴', '타이밍', '개줫', '살인', '타이밍', '중앙', '선', '침범', '씹', '살인', '유발', '범죄자', '인데', '왜', '이', '새기가', '3', '이고', '반대', '차량', '이', '7', '임', '유턴', '구역', '넘어서', '중앙', '선', '에서', '유턴', '했는데', '이', '새기가', '범죄', '지', '보험사', '끼리', '그냥', '쇼부', '치고', '경찰', '수사', '까지는', '안', '했나', '보네이거', '반대편', '운', '전자', '가', '소송', '해야', '할', '사건', '으로', '보인', '다', '목소리', '부터', '개', '10', '발암', '걸리게', '콱', '막혀서', '답답한데']"
8008,그래서 예능에서 볼보 광고가 안 보였구나,0,"['그래서', '예능', '에서', '볼보', '광고', '가', '안', '보였구나']"
8009,2020년 후반대 한번 가봤는데 사람 그때도 많았어요,0,"['2020년', '후반', '대', '한번', '가봤는데', '사람', '그때', '도', '많았어요']"
8010,더 웃긴 건 녹화카메라 보면서 하는 말ㅋㅋㅋ,0,"['더', '웃긴', '건', '녹화', '카메라', '보면서', '하는', '말', 'ㅋㅋㅋ']"
8011,뭔 기 싸움 ㅇㅈㄹ 쳐다만 봐도 기 싸움 웅앵웅 하는 도태된 ㅎㅌㅊ 같은 남자들이 씌우는 프레임 지겹 다 지겨워 ㅉㅉ 남자들은 언제 이런 영상 자주 올라오냐 ㅋㅋㅋㅋ 왜 꼭 여자들만 올라올까 한 남들아 제발 올리려면 시대의 흐름에 맞는 영상을 올려 한 심,1,"['뭔', '기', '싸움', 'ㅇㅈㄹ', '쳐다만', '봐도', '기', '싸움', '웅앵웅', '하는', '도태', '된', 'ㅎㅌㅊ', '같은', '남자', '들', '이', '씌우는', '프레임', '지겹', '다', '지겨워', 'ㅉㅉ', '남자', '들', '은', '언제', '이런', '영상', '자주', '올라오냐', 'ㅋㅋㅋㅋ', '왜', '꼭', '여자', '들', '만', '올라올까', '한', '남', '들', '아', '제발', '올리려면', '시대', '의', '흐름', '에', '맞는', '영상', '을', '올려', '한', '심']"
8012,고츄라도 물어버리지 ㅠㅠ 이런 일 다시는 없게 실전으로 쓸 수 있는 거 알려드립니다 사람은 눈이 제일 약합니다 얼굴만지는 척 쓱 검지와 중지 같이 여 시면 눈 알에 퐁당 들어갑니다 인체구죠가 그렇게 만들어져 있습 나다 거기에서 꼭 죽을 꺼 같거나 위험 때만 하세요 두 손까락이 눈에 다을 쯤 힘을 주고 쑥 여시면 자연스럽게 눈에 들어갑니다 무섭다고 생각하지 마시고 너은 두 손가락을 실 같은 거 있어요 장력으로 따지면 옷에 실밥 정도 ㅋㅋ 그냥 자연스럽게 들어 올리시면 눈알이 나옵니다 사람은 약한 존재입니다 정 안되겟으면 입으로 해준다고 하고 미 친척 이 빨로 생고기 먹는다고 그냥 물어뜯으시면 됩니다 자살은 정말 좋같을 때 하세요,1,"['고츄', '라도', '물어', '버리지', 'ㅠㅠ', '이런', '일', '다시는', '없게', '실전', '으로', '쓸', '수', '있는', '거', '알려', '드립니다', '사람', '은', '눈', '이', '제일', '약합니다', '얼굴', '만', '지는', '척', '쓱', '검지', '와', '중지', '같이', '여', '시', '면', '눈', '알', '에', '퐁당', '들어갑니다', '인체', '구', '죠', '가', '그렇게', '만들어져', '있', '습', '나다', '거기', '에서', '꼭', '죽', '을', '꺼', '같거나', '위험', '때', '만', '하세요', '두', '손까락', '이', '눈', '에', '다', '을', '쯤', '힘', '을', '주고', '쑥', '여시면', '자연', '스럽게', '눈', '에', '들어갑니다', '무섭다고', '생각', '하지', '마시고', '너', '은', '두', '손가락', '을', '실', '같은', '거', '있어요', '장력', '으로', '따지면', '옷', '에', '실밥', '정도', 'ㅋㅋ', '그냥', '자연', '스럽게', '들어', '올리시면', '눈알', '이', '나옵니다', '사람', '은', '약한', '존재', '입니다', '정', '안되겟으면', '입', '으로', '해준다고', '하고', '미', '친척', '이', '빨', '로', '생', '고기', '먹는다고', '그냥', '물어', '뜯으시면', '됩니다', '자살', '은', '정말', '좋', '같을', '때', '하세요']"
8013,근데 나경원 의원 왤케 이쁘냐,0,"['근데', '나경원', '의원', '왤케', '이쁘냐']"
8014,솔직한 맛 평가 너무 좋아요 김밥 러버는 담 편 김밥 다 요트 넘 기대됩니다,0,"['솔직한', '맛', '평가', '너무', '좋아요', '김밥', '러버', '는', '담', '편', '김밥', '다', '요트', '넘', '기대', '됩니다']"
8015,ㅇㅈ 태희누님 주름 너무 많아짐,1,"['ㅇㅈ', '태희', '누님', '주름', '너무', '많아짐']"
8016,선생님 진짜 죄송스럽지만 너무 귀여 우세요,0,"['선생님', '진짜', '죄송스럽지만', '너무', '귀여', '우세', '요']"
8017,나는 찾을 수 있을 거라고 믿었는데 휘성님께서 숨진 채 발견되셨다고 합니다 고인의 명복일 빕니다 무슨 일이 있었는지는 모르겠지만 휘성님께서 하늘에서 행복하게 지 내셨으면 좋겠네요,0,"['나', '는', '찾을', '수', '있을', '거', '라고', '믿었는데', '휘성', '님', '께서', '숨진', '채', '발견', '되셨다고', '합니다', '고인', '의', '명복', '일', '빕니다', '무슨', '일이', '있었는지는', '모르겠지만', '휘성', '님', '께서', '하늘', '에서', '행복하게', '지', '내셨으면', '좋겠네요']"
8018,대한민국은 유행이죠,0,"['대한민국', '은', '유행', '이', '죠']"
8019,현수 하고 싶은 거 해,0,"['현수', '하고', '싶은', '거', '해']"
8020,다리만 걸어도 개무서울 것 같은데,0,"['다리', '만', '걸어도', '개', '무서울', '것', '같은데']"
8021,나슬픈 영상에도 안우는 디 왜 이 거 보고 눈물 주 륵 주 륵 흘리지,0,"['나', '슬픈', '영상', '에도', '안우', '는', '디', '왜', '이', '거', '보고', '눈물', '주', '륵', '주', '륵', '흘리지']"
