,comments,sentiment,tokens
106,국회 통과 ㅡ 모병제로 다 바꾸고 강한 군대보다 아름다운 군대로 가요,0.0,"['국회', '통과', 'ㅡ', '모병제', '로', '다', '바꾸고', '강한', '군대', '보다', '아름다운', '군대', '로', '가요']"
107,피의자 얼굴 공개해라,0.0,"['피의자', '얼굴', '공개', '해라']"
108,우리나라에서 군대만큼 썩은 곳이 없을 듯,0.0,"['우리나라', '에서', '군대', '만큼', '썩은', '곳', '이', '없을', '듯']"
109,내 물건 내 음식 가져다주시는 감사한 분들께 왜들 그러냐 진짜ㅜ,0.0,"['내', '물건', '내', '음식', '가져다주시는', '감사한', '분', '들', '께', '왜', '들', '그러냐', '진짜', 'ㅜ']"
110,근데 가해자가 저 사람 말고도 더 있다고 하던 데,0.0,"['근데', '가해자', '가', '저', '사람', '말고도', '더', '있다고', '하던', '데']"
111,누가 책임지는 게 아니라 죄 저지른 놈들이 죗값 받아야 하는 거에 요 엠빅 뉴스,0.0,"['누가', '책임지는', '게', '아니라', '죄', '저지른', '놈', '들', '이', '죗값', '받아야', '하는', '거', '에', '요', '엠빅', '뉴스']"
112,미국이나 한국이나 군 부대는 범죄가 은폐되기 쉬운 부패한 집단,0.0,"['미국', '이나', '한국', '이나', '군', '부대', '는', '범죄', '가', '은폐', '되기', '쉬운', '부패한', '집단']"
113,몇몇 분들 군대 공군은 좀 다를 줄 알았는데 이러시는데 이러면 의 무라는 핑계로 강제적으로 군대를 가야 하는 죄 없는 군인 분들은 무슨 죄입니까 이렇게 군대 무시하시는 분들 지킨다고 군대를 가야 하는 분들이 참 불쌍합니다 위에 사람들이 이런 걸 왜 공군이 전부 가해자인 것처럼 군대가 이상한 것처럼,0.0,"['몇몇', '분들', '군대', '공군', '은', '좀', '다를', '줄', '알았는데', '이러시는데', '이러면', '의', '무', '라는', '핑계', '로', '강제', '적', '으로', '군대', '를', '가야', '하는', '죄', '없는', '군인', '분', '들', '은', '무슨', '죄입', '니까', '이렇게', '군대', '무시', '하시는', '분들', '지킨다고', '군대', '를', '가야', '하는', '분', '들', '이', '참', '불쌍합니다', '위', '에', '사람', '들', '이', '이런', '걸', '왜', '공군', '이', '전부', '가해자', '인', '것', '처럼', '군대', '가', '이상한', '것', '처럼']"
114,아 진짜 저 가해자들이랑 변호사 법적 처벌 받으면 좋겠다,0.0,"['아', '진짜', '저', '가해자', '들', '이랑', '변호사', '법적', '처벌', '받으면', '좋겠다']"
115,군대 여 중 사 문 젠데 뭔 갑자기 남자 얘기,0.0,"['군대', '여', '중', '사', '문', '젠데', '뭔', '갑자기', '남자', '얘기']"
116,제가 더욱 화나는 것은 피해자 분께서 저 추학한 욕망의 간부들이 정의의 심판을 받는 모습을 보시지 못하고 안타깝게 세상을 등지셨다는 사실입니다 왜 항상 대한민국은 당하는 사람만 당해야 하는 가 정말 개탄스럽습니다,0.0,"['제', '가', '더욱', '화나는', '것', '은', '피해자', '분', '께서', '저', '추학', '한', '욕망', '의', '간부', '들', '이', '정의', '의', '심판', '을', '받는', '모습', '을', '보시', '지', '못', '하고', '안타깝게', '세상', '을', '등', '지셨다는', '사실', '입니다', '왜', '항상', '대한민국', '은', '당하는', '사람', '만', '당해야', '하는', '가', '정말', '개탄', '스럽습니다']"
117,왜 이러는 거야 진짜 속상해ㅠ,0.0,"['왜', '이러는', '거야', '진짜', '속상해', 'ㅠ']"
118,골 때 리네,0.0,"['골', '때', '리', '네']"
119,싸이코패스 아닌가요,0.0,"['싸이코패스', '아닌가요']"
120,이게 지금 다 같은 사람이 사는 세상 얘기냐 기본적인 사람 사는 곳 이야기가 아닌 거 같네,0.0,"['이', '게', '지금', '다', '같은', '사람', '이', '사는', '세상', '얘기', '냐', '기본', '적', '인', '사람', '사는', '곳', '이야기', '가', '아닌', '거', '같네']"
121,세상이 미쳐가고 있어,0.0,"['세상', '이', '미쳐가고', '있어']"
122,아니 인간들이 점점 왜 저렇게 변해간다냐,0.0,"['아니', '인간', '들', '이', '점점', '왜', '저렇게', '변해', '간다', '냐']"
123,에초에 목 높이의 줄을 왜 설치해 누굴 죽일라고 이거 입주민들이 시킨 거야,0.0,"['에', '초', '에', '목', '높이', '의', '줄', '을', '왜', '설치', '해', '누굴', '죽일라고', '이', '거', '입', '주민', '들', '이', '시킨', '거야']"
124,지하주차장으로 가면 되는 거 아닌가,0.0,"['지하', '주차장', '으로', '가면', '되는', '거', '아닌가']"
125,그냥 저런 곳들 배달 앱 본사들이 블랙리스트 만들어야 됨,0.0,"['그냥', '저런', '곳', '들', '배달', '앱', '본사', '들', '이', '블랙리스트', '만들어야', '됨']"
126,정말 가지가 지 한다,0.0,"['정말', '가지', '가', '지', '한다']"
127,하 택배와 배달을 시키지 말던 가 저런 곳들은 배달원들이 거부할 권리도 있어야 된 다 생각함,0.0,"['하', '택배', '와', '배달', '을', '시키지', '말던', '가', '저런', '곳', '들', '은', '배달', '원', '들이', '거부', '할', '권리', '도', '있어야', '된', '다', '생각', '함']"
128,요즘 인성이 덜 된 넘들이 왜 이리 많냐,0.0,"['요즘', '인성', '이', '덜', '된', '넘', '들이', '왜', '이리', '많냐']"
129,사실 우리는 늘 죽을 위험에 처해 있는 거지 그 확률히 매우 매우 매우 낮 기 때문에 우리가 두려워하지 않는 것일뿐,0.0,"['사실', '우리', '는', '늘', '죽', '을', '위험', '에', '처', '해', '있는', '거지', '그', '확률', '히', '매우', '매우', '매우', '낮', '기', '때문', '에', '우리', '가', '두려워하지', '않는', '것', '일', '뿐']"
130,강제적인 성범죄자들은 무조건 파면 징역 10년에 처해야 한다,0.0,"['강제', '적', '인', '성범죄자', '들', '은', '무조건', '파면', '징역', '10년', '에', '처', '해야', '한다']"
131,저런 나쁘뉴 ㅠㅠ 너무 불쌍해 돌아가신 분이 ㅠㅠ 저런 놈들은 감옥으로,0.0,"['저런', '나쁘', '뉴', 'ㅠㅠ', '너무', '불쌍해', '돌아가신', '분', '이', 'ㅠㅠ', '저런', '놈', '들', '은', '감옥', '으로']"
132,동남아 남자가 잘생기면 상관 없지 않나 동남아 남자라는 이유로 차별하는 게 어딨냐 못생기면 자국민도 차별하는 게 한국인데,0.0,"['동남아', '남자', '가', '잘생기면', '상관', '없지', '않나', '동남아', '남자', '라는', '이유', '로', '차별', '하는', '게', '어딨냐', '못', '생기면', '자', '국민', '도', '차별', '하는', '게', '한국', '인데']"
133,그 와 중 마스크 안 쓰고 다니는 사람들 많네,0.0,"['그', '와', '중', '마스크', '안', '쓰고', '다니는', '사람', '들', '많네']"
134,법으로 해결해야지 주먹질하는 거를 뉴스는 또 무림의 고수들이니 뭐니 치켜세우는 꼬라지하고는,0.0,"['법', '으로', '해결', '해야지', '주먹질', '하는', '거', '를', '뉴스', '는', '또', '무림', '의', '고수', '들', '이니', '뭐', '니', '치켜세우는', '꼬', '라지', '하고는']"
135,님 이야기가 맞건 틀리건 여경 이야기를 해외 인종차별 영상에서 도대체 왜 꺼내는 거에 요 분탕 질 좀 그만하세요,0.0,"['님', '이야기', '가', '맞건', '틀리건', '여경', '이야기', '를', '해외', '인종차별', '영상', '에서', '도대체', '왜', '꺼내는', '거', '에', '요', '분탕', '질', '좀', '그만하세요']"
136,유색인종이란 말도 솔직히 맘에 안듦 색깔 없는 피부를 가진 사람은 아무도 없다,0.0,"['유색인종', '이란', '말', '도', '솔직히', '맘', '에', '안', '듦', '색깔', '없는', '피부', '를', '가진', '사람', '은', '아무', '도', '없다']"
137,피부로 차별 당하는 건 흑인이지 동양인은 외모 성격 체격 등 여러 이유로 차별당한,0.0,"['피부', '로', '차별', '당하는', '건', '흑인', '이지', '동양인', '은', '외모', '성격', '체격', '등', '여러', '이유', '로', '차별', '당', '한']"
138,인종차별도 할 꺼면 감당 가능하면 하세요,0.0,"['인종차별', '도', '할', '꺼면', '감당', '가능하면', '하세요']"
139,소란이라 하지 말고 난동이라고 해야지 소란은 짜증나지만 호감 가는 어지러움 또는 어지러운 일인데 첫 번째 영상은 모르겠지만 두 번째 영상은 시원하다 소음은 짜증나지만 호감 가는 소리 다 갱스터는 조폭인데 갱스터 즉 조폭을 욕하네,0.0,"['소란', '이라', '하지', '말고', '난동', '이라고', '해야지', '소란', '은', '짜증나지만', '호감', '가는', '어지러움', '또는', '어지러운', '일', '인데', '첫', '번째', '영상', '은', '모르겠지만', '두', '번째', '영상', '은', '시원하다', '소음', '은', '짜증나지만', '호감', '가는', '소리', '다', '갱스터', '는', '조폭', '인데', '갱스터', '즉', '조폭', '을', '욕', '하네']"
140,이게 마따,0.0,"['이', '게', '마', '따']"
141,폭력은 폭력으로 응징하라는 깊은 뜻을 알려주는 건가,0.0,"['폭력', '은', '폭력', '으로', '응징', '하', '라는', '깊은', '뜻', '을', '알려주는', '건가']"
142,삼풍백화점 생각나네,0.0,"['삼풍백화점', '생각나네']"
143,와 사고난 거 처음 인터넷에서 스치듯 봤을 때 순간 외국에서 십여 년 전쯤 일어난 사고 사진 같은 건 줄 알았는데 바로 엊그제 일어났던 사고였던 거 알고 진짜 너무 놀람,0.0,"['와', '사고', '난', '거', '처음', '인터넷', '에서', '스치듯', '봤을', '때', '순간', '외국', '에서', '십여', '년', '전', '쯤', '일어난', '사고', '사진', '같은', '건', '줄', '알았는데', '바로', '엊그제', '일어났던', '사고였던', '거', '알', '고', '진짜', '너무', '놀람']"
144,내 학교 근처인데,0.0,"['내', '학교', '근처', '인데']"
145,다들 무사하셔야 하는 데,0.0,"['다', '들', '무사하셔야', '하는', '데']"
146,나 광주 사는 데 내 친구 저기 지나가다 죽을 뻔 했음,0.0,"['나', '광주', '사는', '데', '내', '친구', '저기', '지나가다', '죽', '을', '뻔', '했음']"
147,문제 인 정권 국민안전위해 안전청 을 세워놓고 그 안전청에서는 뭐하고 있나요,0.0,"['문제', '인', '정권', '국민', '안전', '위해', '안전', '청', '을', '세워놓고', '그', '안전', '청', '에서는', '뭐', '하고', '있나요']"
148,응 한국 또 윗선 무죄,0.0,"['응', '한국', '또', '윗', '선', '무죄']"
149,하나님 제발 무고한 사람들의 희생 다시는 반복되지 않게 해주세요 제발,0.0,"['하나님', '제발', '무고', '한', '사람', '들', '의', '희생', '다시는', '반복', '되지', '않게', '해주세요', '제발']"
150,공사 중인 건물 피해가면 보도 옆에 안 지나가려다가 도로로 가게 됨 그러다가 차랑 사고 나면 나만 독박 씀ㅋㅋㄱㄱㄱㄱ,0.0,"['공사', '중인', '건물', '피해', '가면', '보도', '옆', '에', '안', '지나가려다가', '도로로', '가게', '됨', '그러다가', '차', '랑', '사고', '나면', '나', '만', '독박', '씀', 'ㅋㅋㄱㄱㄱㄱ']"
151,대한민국 군대는 정말 싹 다 갈아 엎어야 한다,0.0,"['대한민국', '군대', '는', '정말', '싹', '다', '갈아', '엎어', '야', '한다']"
152,가죽 색깔만 다를 뿐 같은 인간이다,0.0,"['가죽', '색깔', '만', '다를', '뿐', '같은', '인간', '이다']"
153,우주 크기에 비해서 태양계가 먼지보다 작다는 말이 임,0.0,"['우주', '크기', '에', '비', '해서', '태양계', '가', '먼지', '보다', '작다는', '말', '이', '임']"
154,군인들 기업들 모든 성추행 건 더 있다 다 신고 받아 엄벌해라,0.0,"['군', '인들', '기업', '들', '모든', '성추행', '건', '더', '있다', '다', '신고', '받아', '엄벌', '해라']"
155,와ㅎㄷㄷ,0.0,"['와', 'ㅎㄷㄷ']"
156,닉넴부터 어질 어질 하네,0.0,"['닉넴', '부터', '어질', '어질', '하네']"
157,뭐라는 거야 제발,0.0,"['뭐라는', '거야', '제발']"
158,모든 인간은 아프리카에서 시작되었으니 모두가 똑같다,0.0,"['모든', '인간', '은', '아프리카', '에서', '시작', '되었으니', '모두', '가', '똑같다']"
159,근데 기절했는데 왜 눈이 떠 있냐 신기하,0.0,"['근데', '기절', '했는데', '왜', '눈', '이', '떠', '있냐', '신기하']"
160,그렇네요 헐 못 봐따,0.0,"['그렇네요', '헐', '못', '봐', '따']"
161,저런 꼴통을 만났을 때의 상황을 대비해 단 일격을 준비하지 읺았나 싶음 양 아치들은 항상 상대를 깔보고 위협할 줄만 알지 지가 맞는디는 생각을 안함,0.0,"['저런', '꼴통', '을', '만났을', '때', '의', '상황', '을', '대비', '해', '단', '일격', '을', '준비', '하지', '읺았', '나', '싶음', '양', '아치', '들', '은', '항상', '상대', '를', '깔보고', '위협', '할', '줄', '만', '알', '지', '지가', '맞는', '디', '는', '생각', '을', '안함']"
162,먼지보다 작은 지구에서 같은 호모 사피엔스끼리 차별 좀 하지 마라 외계인이 보면 얼마나 한 심하겠냐,0.0,"['먼지', '보다', '작은', '지구', '에서', '같은', '호모', '사피', '엔', '스', '끼리', '차별', '좀', '하지', '마라', '외계인', '이', '보면', '얼마나', '한', '심하겠냐']"
163,무서운 나라,0.0,"['무서운', '나라']"
164,아니 두 번째 사람은 진짜 죽은 거 아니냐,0.0,"['아니', '두', '번째', '사람', '은', '진짜', '죽은', '거', '아니냐']"
165,애초에 유색인종이란 말이 뭐냐쟤 네가 무색이지,0.0,"['애초', '에', '유색인종', '이란', '말', '이', '뭐', '냐', '쟤', '네', '가', '무색', '이지']"
166,인종차별 하지 맙시다,0.0,"['인종차별', '하지', '맙시', '다']"
167,그래도 인종 차별 격멸하는 영국민들이 많네요,0.0,"['그래도', '인종', '차별', '격멸하', '는', '영', '국민', '들', '이', '많네요']"
168,저건 ㄹㅇ이다,0.0,"['저건', 'ㄹㅇ', '이다']"
169,ㅋㅋㅋㅎㅎ,0.0,['ㅋㅋㅋㅎㅎ']
170,정말 있을 수 없는 일이 다 ㅠㅠ,0.0,"['정말', '있을', '수', '없는', '일이', '다', 'ㅠㅠ']"
171,먼지보다 작다는 건 또 뭔 소리여,0.0,"['먼지', '보다', '작다는', '건', '또', '뭔', '소리', '여']"
172,여러분 실제로 저렇게 턱 처서 녹다운되는 거 매우 위험한 거 아시죠,0.0,"['여러분', '실제', '로', '저렇게', '턱', '처서', '녹다운', '되는', '거', '매우', '위험한', '거', '아시', '죠']"
