,comments,sentiment,tokens
118,이런 거 다 판사 놈들이 문제 임자기 가족들이 당해봐야 쎄게 때리고 그 외에는 탁상에 앉아서 현실을 모르는 판 새 놈들 뿐임,1.0,"['이런', '거', '다', '판사', '놈', '들', '이', '문제', '임자', '기', '가족', '들', '이', '당', '해봐야', '쎄게', '때리고', '그', '외', '에는', '탁상', '에', '앉아서', '현실', '을', '모르는', '판', '새', '놈', '들', '뿐임']"
119,화이팅 외칠 때 소름,0.0,"['화이팅', '외칠', '때', '소름']"
120,89805805 웃음 너무 좋음 ㅠㅠ,0.0,"['89805805', '웃음', '너무', '좋음', 'ㅠㅠ']"
121,제 유튭에 커뮤 난리난 물티슈 필수 사건 있는데 볼 사람 올 거면 빨리 보러와 요 곧 지울거에요,1.0,"['제', '유튭', '에', '커뮤', '난리', '난', '물티슈', '필수', '사건', '있는데', '볼', '사람', '올', '거', '면', '빨리', '보러와', '요', '곧', '지울거에요']"
122,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ창피햌ㅋㅋㅋㅋㅋ 욕도 안 썼는데 댓글을 막 지우는 건가,0.0,"['ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '창피', '햌', 'ㅋㅋㅋㅋㅋ', '욕', '도', '안', '썼는데', '댓글', '을', '막', '지우는', '건가']"
123,ㅋㅋㅋㅋㅋㅋ 방송 불가ㅋㅋㅋㅋ 런닝맨 12세 관람가인데 ㅋㅋㅋㅋ,0.0,"['ㅋㅋㅋㅋㅋㅋ', '방송', '불가', 'ㅋㅋㅋㅋ', '런닝맨', '12', '세', '관람', '가인데', 'ㅋㅋㅋㅋ']"
124,와 저런 헤어랑 메이크업 하니까 찐 바비 인형 같음,0.0,"['와', '저런', '헤어', '랑', '메이크업', '하니까', '찐', '바비', '인형', '같음']"
125,나이를 똥구멍으로 쳐먹었구나,1.0,"['나이', '를', '똥구멍', '으로', '쳐', '먹었구나']"
126,ㅡㅡ ㅂㅅ ㄱㅇ,1.0,"['ㅡㅡ', 'ㅂㅅ', 'ㄱㅇ']"
127,여자의 적은 여자다 ㅋㅋ 미투피해자 조민기 아내,1.0,"['여자', '의', '적은', '여자', '다', 'ㅋㅋ', '미투', '피해자', '조민기', '아내']"
128,고맙고 감사합니다 오늘 또 눈물 흘리네,0.0,"['고맙고', '감사합니다', '오늘', '또', '눈물', '흘리네']"
129,소근부부로 이름은 언제 바꾸나요,0.0,"['소', '근', '부부', '로', '이름', '은', '언제', '바꾸나요']"
130,난 엄마가 그렇게 고기 가져가서 드셨음 좋겠다 어디 가서도 자식들 잘 먹고 다녀 요맛있는 거 먹을 때 항상 본인 먼저 맛있는 거 야무지게 챙겨드시는 모습이 내 그릇에 뭐 덜어주시는 거 보다 더 고맙고 기쁩니다 어머님들 제발요제 발 맛있는 거 먼저 많이 드세요,0.0,"['난', '엄마', '가', '그렇게', '고기', '가져가서', '드셨음', '좋겠다', '어디', '가서도', '자식', '들', '잘', '먹고', '다녀', '요', '맛있는', '거', '먹을', '때', '항상', '본인', '먼저', '맛있는', '거', '야무지게', '챙겨', '드시는', '모습', '이', '내', '그릇', '에', '뭐', '덜어주시는', '거', '보다', '더', '고맙고', '기쁩니다', '어머님', '들', '제발', '요', '제', '발', '맛있는', '거', '먼저', '많이', '드세요']"
131,왜 이리 발끈하니 그리고 욕이 정답이라고 말한 적이 없는데 상대방이 적반하장으로 나오고 운전이 장난임 생명에 위협받을 수 있는 게 운전인데,1.0,"['왜', '이리', '발끈', '하니', '그리고', '욕', '이', '정답', '이라고', '말', '한', '적', '이', '없는데', '상대방', '이', '적반하장', '으로', '나오고', '운전', '이', '장난', '임', '생명', '에', '위협', '받을', '수', '있는', '게', '운전', '인데']"
132,뭐만한 새끼들 안 쳐 맞아봤지 각혈할 정도로 니들도 맞아 봐라 아님 애미 애비를 보는 대서 패줄까 인생 그렇게 살지마라,1.0,"['뭐', '만', '한', '새끼', '들', '안', '쳐', '맞아', '봤지', '각혈', '할', '정도', '로', '니', '들', '도', '맞아', '봐라', '아님', '애', '미', '애비', '를', '보는', '대서', '패', '줄까', '인생', '그렇게', '살지마라']"
133,아니 한국어가 안 보여 무슨 일이야,0.0,"['아니', '한국어', '가', '안', '보여', '무슨', '일이', '야']"
134,오늘 아침을 내 화님 새 영상과 함께 해서 마음도 차분해지고 평화로워졌어 요 감사합니당,0.0,"['오늘', '아침', '을', '내', '화', '님', '새', '영상', '과', '함께', '해서', '마음', '도', '차분해지고', '평화로워졌어', '요', '감사합니당']"
135,저런 ㅅㅂ 럼들 공통점 진짜로 차 막고 내려서 다가 가면 갑자기 창문 올리고 정면만 주시 함 아니면 내려서 다가오다가 점점 걸음 느려지더니 내 앞에 와서는 갑자기 존댓말로 조근조근 설명함,1.0,"['저런', 'ㅅㅂ', '럼', '들', '공통점', '진짜', '로', '차', '막고', '내려서', '다가', '가면', '갑자기', '창문', '올리고', '정면', '만', '주시', '함', '아니면', '내려서', '다가오다가', '점점', '걸음', '느려지더니', '내', '앞', '에', '와', '서는', '갑자기', '존댓말', '로', '조', '근', '조', '근', '설명', '함']"
136,저리 달리는 데 브레이크 등이 안 들어 올 꼬 ㅋㅋ급발질이라 주장하는 사고 중 대부분은 그냥 운전 미숙,0.0,"['저리', '달리는', '데', '브레이크', '등', '이', '안', '들어', '올', '꼬', 'ㅋㅋ', '급발질', '이라', '주장', '하는', '사고', '중', '대부분', '은', '그냥', '운전', '미숙']"
137,니 애미 ㅋ,1.0,"['니', '애', '미', 'ㅋ']"
138,이 착장 그대로 연말 무대 안 되나요 ㅠㅠ,0.0,"['이', '착', '장', '그대로', '연말', '무대', '안', '되나요', 'ㅠㅠ']"
139,섬 네일 볼 때마다 항상 이 끌려 클릭 ㄲㅋㄱㄱ,0.0,"['섬', '네일', '볼', '때', '마다', '항상', '이', '끌려', '클릭', 'ㄲㅋㄱㄱ']"
140,어린 나이에 대단합니다 이기든 지든 응원하겠습니다,0.0,"['어린', '나이', '에', '대단합니다', '이기', '든', '지든', '응원', '하겠습니다']"
141,옆에는 들이 침 흘리면서 있다는 걸 모르는 뇬들이 있네 무조건 남자 혐오증 걸리지 말고 연예인 인기인이라면 빤쯔 흘리는 뇬들이 얼마나 많은지 모르나,1.0,"['옆', '에는', '들이', '침', '흘리면서', '있다는', '걸', '모르는', '뇬들', '이', '있네', '무조건', '남자', '혐오', '증', '걸리지', '말고', '연예인', '인기', '인', '이', '라면', '빤쯔', '흘리는', '뇬들', '이', '얼마나', '많은지', '모르나']"
142,최고야,0.0,"['최고', '야']"
143,아줌마는 과학이 다 진짜 ㅋㅋ 그 다음 졸음운전도 사과를 하는 데 ㅜㅜ 왜 그러셨어요 그리고 블박 좋은 거 쓰세요,1.0,"['아줌마', '는', '과학', '이', '다', '진짜', 'ㅋㅋ', '그', '다음', '졸음', '운전', '도', '사과', '를', '하는', '데', 'ㅜㅜ', '왜', '그러셨어요', '그리고', '블박', '좋은', '거', '쓰세요']"
144,아 다시 봐도 재밋 다 그립고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0,"['아', '다시', '봐도', '재밋', '다', '그립고', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
145,돈 앞에 선 부모 자식도 없는 게 사람인데 머 ㅋㅋㅋㅋㅋ,0.0,"['돈', '앞', '에', '선', '부모', '자식', '도', '없는', '게', '사람', '인데', '머', 'ㅋㅋㅋㅋㅋ']"
146,조아해 당신,0.0,"['조아해', '당신']"
147,저러니까 운동계를 다 떠나지,0.0,"['저러니까', '운동', '계', '를', '다', '떠나지']"
148,너무 멋진 정상 동기 이 팀 이대로 쭈욱 곡을 내셨음 좋겠어요 해체는 앙대요,0.0,"['너무', '멋진', '정상', '동기', '이', '팀', '이대로', '쭈욱', '곡', '을', '내셨음', '좋겠어요', '해체', '는', '앙', '대요']"
149,이국주 김국주 턱주가 리 돼 지년 이년 진짜 안 보고 싶음 개 싸가지,1.0,"['이국주', '김국주', '턱', '주가', '리', '돼', '지', '년', '이', '년', '진짜', '안', '보고', '싶음', '개', '싸가지']"
150,나는 참여할 수 없다,0.0,"['나', '는', '참여', '할', '수', '없다']"
151,병신은 지가 병신인지 모름,1.0,"['병신', '은', '지가', '병신', '인지', '모름']"
152,2611011101 앜ㅋㅋ 미치겠다 소리가 넘웃기네,0.0,"['2611011101', '앜', 'ㅋㅋ', '미치겠다', '소리', '가', '넘', '웃기', '네']"
153,아무래도 기아는 다 미친 거 같아,1.0,"['아무래도', '기아', '는', '다', '미친', '거', '같아']"
154,와 ㄹㅇ 오빠 오늘도 얼굴에서 빛이나네요,0.0,"['와', 'ㄹㅇ', '오빠', '오늘', '도', '얼굴', '에서', '빛', '이나', '네', '요']"
155,4번 아줌마 면허를 집에서 솥뚜껑으로 따셨나 봄 본인이 따질 입장이 아닌데 상대방 더러 꺼 지래 정신이 안드로메다로 날라간 거임 저러고 운전하고 다니문 남들이 다 비켜야 됨 무섭다 저런 사람들이 도로에 나온다는 게,1.0,"['4', '번', '아줌마', '면허', '를', '집', '에서', '솥', '뚜껑', '으로', '따셨나', '봄', '본인', '이', '따질', '입장', '이', '아닌데', '상대방', '더러', '꺼', '지래', '정신', '이', '안드로메다', '로', '날라', '간', '거임', '저러고', '운전', '하고', '다니', '문', '남', '들', '이', '다', '비켜야', '됨', '무섭다', '저런', '사람', '들', '이', '도로', '에', '나온다는', '게']"
156,자식 키우는 입장에서 아이들 학대나 사망사고 보면 남 일 같지가 않고 마음이 너무 아픔,0.0,"['자식', '키우는', '입장', '에서', '아이', '들', '학대', '나', '사망', '사고', '보면', '남', '일', '같지가', '않고', '마음', '이', '너무', '아픔']"
157,님도 어차피 쥭을 운명인데 유튭에서 시 간 낭비하지 말고 조금 빨리 가는 게 어떨까요 ㅎㅎ,1.0,"['님', '도', '어차피', '쥭', '을', '운명', '인데', '유튭', '에서', '시', '간', '낭비하지', '말고', '조금', '빨리', '가는', '게', '어떨까', '요', 'ㅎㅎ']"
158,훈련소는 어떻게 마친 거야 ㅋㅋㅋㅋ,0.0,"['훈련소', '는', '어떻게', '마친', '거야', 'ㅋㅋㅋㅋ']"
159,어째 가해자가 피해자보다 모자이크가 더 잘 되있는 건데 어 이가 없어,0.0,"['어째', '가해자', '가', '피해자', '보다', '모자이크', '가', '더', '잘', '되있는', '건데', '어', '이', '가', '없어']"
160,송지효가 미쳤다고 황소개구리 같은,1.0,"['송지효', '가', '미쳤다고', '황소개구리', '같은']"
161,너도 참 ㅈㄲㅌㄴ이 다 인간성이라고는 뭘 잘했다고 올려 ㅋㅋㅋㅋㅋ,1.0,"['너', '도', '참', 'ㅈㄲㅌㄴ', '이', '다', '인간성', '이라고는', '뭘', '잘', '했다고', '올려', 'ㅋㅋㅋㅋㅋ']"
162,말리시는 분 진정한 참 어른이 시네요성별 관계없이 주변 젊으신 분들도 같이 목소리 내주셨으면 더 좋았을 텐데 ㅠ 법마저 가해자를 보호하는 시대에 우리끼리라도 힘을 합칩시 다 저런 사람들 1대 다수 여야 더 효과가 좋습니다 요새 이유 없이 칼부림 나는 사건도 많은 사회에서 말리시는 게 쉬운 일이 아니셨을 텐데 너무 멋지십니다,0.0,"['말리시는', '분', '진정한', '참', '어른', '이', '시', '네', '요', '성별', '관계없이', '주변', '젊으신', '분', '들', '도', '같이', '목소리', '내주셨으면', '더', '좋았을', '텐데', 'ㅠ', '법', '마저', '가해자', '를', '보호', '하는', '시대', '에', '우리', '끼리', '라도', '힘', '을', '합칩시', '다', '저런', '사람', '들', '1', '대', '다수', '여야', '더', '효과', '가', '좋습니다', '요새', '이유', '없이', '칼부림', '나', '는', '사건', '도', '많은', '사회', '에서', '말리시는', '게', '쉬운', '일이', '아니셨을', '텐데', '너무', '멋지십니다']"
163,옷 입거나 할 때는 뺏겠죠,0.0,"['옷', '입거나', '할', '때', '는', '뺏겠죠']"
164,그니깐 식단관리 빡세게 해서 그런지 엄청 말라진 거 같은데 저게 맛 없을 리가 ㅋㅋㅋㅋㅋ,0.0,"['그', '니깐', '식단', '관리', '빡세', '게', '해서', '그런지', '엄청', '말라진', '거', '같은데', '저', '게', '맛', '없을', '리가', 'ㅋㅋㅋㅋㅋ']"
165,미친년들 왜사냐 ㅋㅣㄱ,1.0,"['미친', '년', '들', '왜', '사냐', 'ㅋㅣㄱ']"
166,와 연기 진짜 잘하는데 세꾸 진심으루 연기자 해도 될 것 같아 요 ㅋㅋㅋㅋㅋㅋ,0.0,"['와', '연기', '진짜', '잘', '하는데', '세', '꾸', '진심', '으루', '연기자', '해도', '될', '것', '같아', '요', 'ㅋㅋㅋㅋㅋㅋ']"
167,택시 바퀴벌레들,1.0,"['택시', '바퀴벌레', '들']"
168,존 나 인간 말 종이네ㅋ,1.0,"['존', '나', '인간', '말', '종이', '네', 'ㅋ']"
169,이종석 진짜 개무서운 놈이었네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ소시오 패슨줄,1.0,"['이종석', '진짜', '개', '무서운', '놈이었네', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '소', '시오', '패슨줄']"
170,룩셈부르크임,0.0,"['룩셈부르크', '임']"
171,재미께따,0.0,"['재미', '께', '따']"
172,그렇게 방송 물 먹고 카메라 마사지 받는데도 얼굴이 ㅜㅜ 몸매는 인정ㅋ,1.0,"['그렇게', '방송', '물', '먹고', '카메라', '마사지', '받는데도', '얼굴', '이', 'ㅜㅜ', '몸매', '는', '인정', 'ㅋ']"
173,가오가 몸을 지배한다,1.0,"['가오', '가', '몸', '을', '지배', '한', '다']"
174,중학교 때 우리 반와서 강연해주셨는데 정말 좋은 분이셨어용,0.0,"['중학교', '때', '우리', '반', '와', '서', '강연', '해주셨는데', '정말', '좋은', '분이셨어용']"
175,대가리가 멍청해서 그래 대부분 연애인 이라는 기집년들이 ㅋ,1.0,"['대가리', '가', '멍청해서', '그래', '대부분', '연애', '인', '이라는', '기', '집년', '들', '이', 'ㅋ']"
176,준스톤은 엘리트가 나라를 살린다는데 엘리트가 나라를 조진다는 명확한 증거다 엘리트 부터 조져야 변대검사가 버졌이 변호사로 살아간다,1.0,"['준', '스톤', '은', '엘리트', '가', '나라', '를', '살린다는데', '엘리트', '가', '나라', '를', '조진다는', '명확한', '증거', '다', '엘리트', '부터', '조져야', '변', '대', '검사', '가', '버졌', '이', '변호사', '로', '살아간다']"
177,저도 다 낭다녀 왔는데 진짜 좋아요,0.0,"['저', '도', '다', '낭', '다녀', '왔는데', '진짜', '좋아요']"
178,우리나라에서 군대만큼 썩은 곳이 없을 듯,0.0,"['우리나라', '에서', '군대', '만큼', '썩은', '곳', '이', '없을', '듯']"
179,최근에 쿠팡 친구로 잠깐 일해본 적이 있는데 겉으로는 안전 정확 친절을 내세우며 교육을 하지만 저들이 정말 강조하고자 하는 내용은 속도 즉 경제성을 최우선 시 한다는 것인데 이는 배송 기사에게 얼마만큼 이 할당되는지 기사 인당 배송량만 봐도 알수 있다고 생각한 다 참고로 본인이 속했던 캠프에 한 달도 안된 신입 배당 가구수는 100가구에 육박하며 물품수로는 15 0200개 신입 퇴사율은 98 프로라고 들었다,0.0,"['최근', '에', '쿠팡', '친구', '로', '잠깐', '일', '해본', '적', '이', '있는데', '겉', '으로는', '안전', '정확', '친절', '을', '내세우며', '교육', '을', '하지만', '저', '들', '이', '정말', '강조', '하고자', '하는', '내용', '은', '속도', '즉', '경제성', '을', '최', '우선', '시', '한다는', '것', '인데', '이는', '배송', '기사', '에게', '얼마만큼', '이', '할당', '되는지', '기사', '인당', '배송량', '만', '봐도', '알수', '있다고', '생각', '한', '다', '참고', '로', '본인', '이', '속', '했던', '캠프', '에', '한', '달도', '안된', '신입', '배당', '가구수는', '100', '가구', '에', '육박', '하며', '물품', '수로', '는', '15', '0200', '개', '신입', '퇴사', '율', '은', '98', '프로', '라고', '들었다']"
180,시즌1이 진짜 레전드이긴 하네 연못하나로도 개웃김,0.0,"['시즌', '1', '이', '진짜', '레전드', '이긴', '하네', '연못', '하나로', '도', '개', '웃김']"
181,이 마음이 잘 전달됐으면 좋겠어요,0.0,"['이', '마음', '이', '잘', '전달', '됐으면', '좋겠어요']"
182,혼인한 사이라도 적당한 거리감은 필요한 법이 죠 ㅋㅋ,0.0,"['혼인', '한', '사이', '라도', '적당한', '거리', '감은', '필요한', '법', '이', '죠', 'ㅋㅋ']"
183,정신력 대단하지요,0.0,"['정신', '력', '대단하지요']"
184,열등감이라는 어려운 주제를 아이들과 대화를 할 수 있다니 오디쥐 칭찬합니다 이승윤님의 진솔한 이야기 잘 들었어 요 응원할께요,0.0,"['열등감', '이라는', '어려운', '주제', '를', '아이', '들', '과', '대화', '를', '할', '수', '있다니', '오디', '쥐', '칭찬', '합니다', '이승윤', '님', '의', '진솔한', '이야기', '잘', '들었어', '요', '응원', '할께요']"
