,0
36319,"근데 저런얘들이 진짜 무서운게, 실제로도 저런얘들 많음.<br>진짜 자살하려고하는게 아니라 누가 자기가 자살시도를 하는 장면을 봐주기만을 기다리는거임.<br><br>제가 군대있을때도 행군하기 전날에 화장실 변기칸에서 벨트로 지가 지 목을 조이면서 자살쇼한 친구 있었음.<br>어디 매달아서 자살하는게 아니라 그냥 지손으로 지목조르고있음 그냥 자살쇼...<br>멍청해보이는거 다 연기일 수도 있음. 아니면 진짜 폐급이거나"
36320,윤모 마지막에 씨익 웃으면서 의과사 전역 하는 거 넣을꺼야? 장삐쭈?
36321,오우..느낌이
36322,마지막 예상했다
36323,저거 백퍼연기다 아...보는내내 가슴이 답답하네
36324,김일병 얼싸 좋아하는구나
36325,하아 죽이고 싶다 왜 어느 부대에나 저런애들 한명씩 꼭 있을까 ... 우리 부대에도 자살연기해서 대대장 밑에서 일하는 복지병? 행정병? 인가로 보직변경해서 꿀빠는 놈 있었는데 보직변경 되자마자 실실 웃고다니다가 오랜만에 인사치래로 잘지내냐? 하고 말걸어주니까 신나서 말장난치는데 죽이고 싶더라
36326,아니 저 면도칼로 살점이나 제대로 땔 수는 있나.........ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
36327,"실제 저렇게 긋고있는애들 봤는디 걍 실금같이 피찔끔남<br><br>수차례 그어도 마찬가지ㅎㅎ<br>진짜 시도했던 꼬마들보면 굵은 흉터들이 여러줄  보임!<br><br>즉, show하는거는 군필이믄 다 알듯 저때는 정신과 소견받고 인실ㅈ되게 기록남겨주는게 최고ㅎ"
36328,나두 저런 애 못봤으면 안믿었을텐데  부대마다있나보네 만화가 저리 묘사를 잘하노 ㅋㅋ
36329,휴가 복귀하는 길... 최고의 4분
36330,연기네 ㅅㅂ 반반한놈 앞에선 대놓고 무시하고 ㅋㅋ 자살할려면 죽을방법이 수천가지인데 한다는게 면도기로 손목긋는척하기 ㅋㅋ
36331,아시발 발로면도해도 상처하나안나는 개좋은7중날 보급면도기로 뭔손목을 긋냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ디테일이 쥰나웃기네
36332,와 진짜 ㅋㅋㅋㅋ 와..
36333,윤모 앵무새 닮았다
36334,"<a href=""https://www.youtube.com/watch?v=vt32h8dG4OI&amp;t=2m00s"">2:00</a> 와 진짜 고증 개쩐다ㅋㅋㅋ<br>당직사관 자고있어서 당직실 앞에서 소곤소곤 인수인계하는 저 특유의 분위기"
36335,자고있는게 도와주는 현실..
36336,ㄴHㅊH널 장삐주급 ㅇH니있음
36337,그르게요
36338,나긋나긋한게 목소리 좋다
36339,진짜 저런 십새끼가 있다는게 소오름
36340,나보다 5개월 선임인 새끼 중에 의가사 한 새끼 있는데 전역하고 나서 페북에 &quot;내가 한다면 한다 했잖아&quot; 이러고 있더라.. ㅄ
36341,이게 진짜 광기짘ㅋㅋㅋㅋㅋㅋㅋ
36342,털을 신경쓰는 타입ㅇㅇ
36343,"이거 첨에는 좀 불쌍했는데, <br>알고보니까 이거 진짜 나쁜세끼네 진짜"
36344,면도기로 그어도 각도때문에 깊게 안들어가던데
36345,무조건 연기임
36346,전역한지 9년차인데ㅋㅋㅋㅋㅋ 진짜편해지긴했다군대....저러면바로 뺨때기맞았는데
36347,"<a href=""https://www.youtube.com/watch?v=vt32h8dG4OI&amp;t=4m18s"">4:18</a> 김상훈 쳐다보는 눈빛 존나 소름돋네.."
36348,@져니맨 그냥 팔목털면도하는수준ㅋㅋ
36349,딱봐도 뭘봐 시발아란 표정
36350,근데 저런다고 손목이 그어지나?
36351,아무리 ㅂㅅ이라도 아니 ㅂㅅ일수로 자신의 유불리를 잘 안다. 연기라고 할 것까지는 아니더라도 악의적인건 맞는거 같다.
36352,하 ptsd온다
36353,항상 편한 거만 생각하는 놈들있죠...신병 때 국군수도병원 입원하고 1년 있다 복귀해서 상병 달고 군무하는 놈들도 있죠 개천재입니다;;
36354,생각해보면 신병 목소리가 고 김대중 전 대통령 목소리랑 비슥한거 같음 성대모사?ㅋ
36355,박민석은 짬먹어서 그래도 의젓해보이는건지 저 롤리폴리가 씹 폐급이라 의젓해보이는건지 모르겠네  그래도 많이 나아지긴 했네
36356,면도기가 되겄냐ㅋㅋ 면도날도 아니고
36357,"아 군대 저런 잣같은 곳 다녀오신분 진짜 진심으로 존경합니다 예전에 푸른거탑 보면서, 월요일 웹툰도 보면서 ..생각했는데 진짜 유치원부터 100세 노인도 모여있는 큰 사회 착한척오지는 교회도 개빡치는데 하루종일 저길 1년 몇개월 으 ... 씨바...."
36358,진짜 연긴가봐 연기밑밥 오지게 뿌리네 ㅋㅋㅋㅋㅋㅋ
36359,11군번 제2신교대에 진짜 딱 저런애 있었는디 내 앞자리였음. 군화끈조차 못 묶어서 동기들이 묶어줌..<br>1주 지나고 그낭 다 같이 공동육아함. <br>아침 기상하면 침구정리 옆 애들이 대신 하고 손수 옷입히고 군화신김. 조교도 첨엔 개소리질렀는데 점차 묵인함.<br>진심 숨은 혼자 어케 쉬는지 궁금했음. 신검 2급받았다는게 또 소름. 아직도 생각나네.<br>걔 양옆에 애들이 존나 에이스여서 살아남았지..내가 걔 옆이나 전우조였다면 상상만해도 끔찍하다.
36360,윤모세끼 의가사하려고 개수작부리네
36361,보직군영
36362,삐쭈님 8사단이셨나요? 저희부대에도 똑같은놈 하나있었는데
36363,보니까 증말 PTSD온다 ㅋㅋㅋㅋ<br>의가사하고싶어서 연기하는거면 제발가라 남아서 민폐 끼치지말고
36364,와 시발 맨 첨 부분만 보는데도 존나 답답하네
36365,저 새끼 뭐야 아니 그린캠프 가면 꼭 취업할때 개같은데 그딴거에 가고싶다고?
36366,우리부대 병사2명 저 지랄했었는데 의가사해서 견장달고 병장오버로크치고 사진찍드라 병신은? 병신이다 ㅇㅋ?
36367,"왜 의가사냐 의병제대냐 이거로 싸우냐?<br>뭐 때문에 가는지는 어차피 부대 내에서 쫙 퍼져있거나 곧 퍼질거고 해서 굳이 구분지어서 쓰는 간부도 병사들도 없다<br>어차피 간부던 병사던 &#39;쟤 집에 간다~&#39; 라는 뜻이 중요하지, 뭐 때문에 간다는 이유는 별로 중요하지 않은데 그렇게 세세하게 구분짓지도 않는다"
36368,줏댓다
36369,퇴근하는길에 기모찌하게 볼수있다니...
36370,쟤는 순수 사회악이다 ㄹㅇ;;
36371,시발 처음에 로봇인줄알았네 충전하는줄
36372,윤모 완전 무섭네ㄷㄷ
36373,뭐이렇게 잘그려??? 이정도면 부대내에서 그리고있는거 아냐? 와
36374,ㄹㅇ똑같아서 소름돋네 나도 내 맏후임이 손목그었다면서 자랑스럽게 보여주고 다음주에 전역함
36375,이거 군대 애니메이션 창에서 본거랑 비슷한 시나리오로 간다?
36376,성윤모가 노리는건 의가사 전역이 아니라 의병전역입니다.
36377,이거 마지막 신태일이 군대 나온 이유랑 똑같이 않냐..?
36378,"<a href=""https://www.youtube.com/watch?v=vt32h8dG4OI&amp;t=1m24s"">1:24</a> 전달~ (온갖 짬찌들 호다닥 문열고 소대에서 나와서 전달 ㅈㄴ 외침)<br>ptsd 존나 오네 ㅋㅋㅋ"
36379,이번에 업로드가 빨라서좋네
36380,와 업로드 개빠르네
36381,포대장님 전역시키지 말입니다.. 하..
36382,마지막 장면 진짜 철렁했다.
36383,ㅋㅋㅋㅋㅋㅋ
36384,전 중대 면도칼 압수되겠네
36385,근데 ㄹㅇ 어캐저런애가 현역을감? 내가상근인데 ㅆㅂ
36386,나 때 저새끼랑 똑같이 존나 어리버리 까고 멍청한 관심병사 있었는데 ㅋㅋㅋㅋ 진짜 짬먹고 멀쩡해지더라 ㅋㅋㅋㅋㅋ
36387,고해성사 하나만 하면 민석이는 과거 내 군생활 보는 거 같아서 챙피하다.<br><br>근데 윤모는 진짜...특히 마지막 소름이네...
36388,손목을 그어 자살할려면 ㅈㄴ 깊게 베야하는데 보통 그렇게 그을정도로 담력이 있다면 폐급소리 안들음
36389,저건 의가사가아니라 현부심노리는거지 의가사는 다쳐서 전역하는거임
36390,와중에 박민석 지도 못 외워서 노래하다가 같은 부분만 외우라고 시키네
36391,쇼한다 쇼
36392,행정반 전달하던거 생각나네 ㅋㅋㅋㅋㅋㅋ
36393,관상 is 존나 과학
36394,군생활 하면서 느낀점 S급이 못될꺼면 개폐급이 되자.
36395,박민석이 천사로 보여;;
36396,"<a href=""https://www.youtube.com/watch?v=vt32h8dG4OI&amp;t=0m48s"">0:48</a> ??? ... 얼.싸.ㅈ"
36397,저 정도면 제2의 홍영수네.
36398,3 나온지 얼마나 됐다고 벌써 4가 나와버리네.. ㅎㄷㄷ..
36399,목소리 녹음 방식도 참 대단하다 ㅋㅋㅋㅋㅋㅋㅋ
36400,"우리 부대에도 의가사 전역하려고 정신병자 코스프레한얘있었는데 그린캠프갈당시에 자기 의가사할줄알고 존나게 싱글벙글하다가 의가사 컷당하니깐  후임한텐짬질하고, 간부한텐 여전히 코스프레하고 선임이 뭐라하면 감당되십니까? ㅇㅈㄹ했는데.. ㅋㅋㅋㅋㅋㅋㅋㅋ"
36401,근데 저걸로 그어짐? ㅋㅋㅋㅋㅋㅋ
36402,와 근데 고증 진짜 개잘해서그런가 갑자기 PTSD 오네 ㅋㅋㅋㅋㅋ
36403,그냥 그어도 성공률이 낮은 게 손목 긋기인데 그걸 6중날 면도기로 ㅋㅋㅋㅋㅋㅋ
36404,저 새끼 100% 사회로 돌아가면 정상인 행동한다
36405,제...제모중이였습니다
36406,"<a href=""https://www.youtube.com/watch?v=vt32h8dG4OI&amp;t=3m23s"">3:23</a> 폐급 디테일 모포랑 옷 벗어놓은거봐라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
36407,민석이도 잘하는거아니자나 윤모가심해서그러치
36408,개패고싶네 ㄹㅇ
36409,우리도 저런애 있었는데 야간 전화시간에 지나가면서 듣는데 말투부터 정상적으로 바뀜
36410,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아니 저건 멍청해서 자살도 못하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 면도칼로 자살하는게 그렇게 하는게 아니잖아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
36411,저거 박민석 찌른꺼같은데 그런데 아빠빽으로 역관광 당해서 이미지 더 안좋아질꺼같고
36412,스토리가 스펙을 이긴다.
36413,소오름
36414,"2차 대전 독일, 일본보다 높은 징병률, 장애인도 끌고가는 노예제도 ㅋㅋ 거부하는 게 답"
36415,보는내가 답답스럽네요 ㅎㅎ
36416,"<a href=""https://www.youtube.com/watch?v=vt32h8dG4OI&amp;t=3m21s"">3:21</a> 윤모 활동복 레게노네"
36417,뀨
36418,뭐때문에 자살할라그러지? 갈구지도 않았잖아
36419,의가사 노리는듯
36420,갓 병호...그립다..빛 진우..그립다
36421,죄송합니다 제친구 저걸로 공익으로 뺐습니다 진짜 지입으로는 ㅈㄴ 자랑스럽게 말하던데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
36422,근무지 싸인할때 펜 병신같이 잡는것까지 디테일하게 표현하네 진짜 ㄹㅇ로
36423,저건 너무 오바아니냐 저런 사람이 있다고
36424,ㄴㄴㄴ 있음 군대는 별에 별 인간들이 오는 곳이니 오바는 아님... 사회직장에서도 간혹 있는데
36425,Whoa it gets dark fast.
36426,시험 하루 전. 후회없는 선택.
36427,윤모의 대화하는 방식: 면도칼
36428,군대에서 기억나네.. 엠뷸 운전병 할때 의무반에 맨날 있었는데 어떤 미친새기 귀신보인다고 개쌩쑈하면서 그렇게 한달 격리하고 지내다가 결국 의가사 하던데 ㅋㅋ 그새끼 생각나네 아 ㅋㅋ
36429,뭐지 박민석이 전번 근무자 아닌가여? 라면먹는 박상훈이 동기는 전근무 서고 라면먹는게 아니라 그냥 먹는건가 근데 당직사관 자는거 물어보는거 보면 근무자인거 같기도 하고...에라 모르겠다 얼싸가 좋다 최일병!
36430,아니 ㄹㅇ 개암걸리네 장삐쭈 ㄹㅇ 찐이다
36431,전재학
36432,자살할거면 이미 긁었음. 피보긴 싫고 그냥 일부러 선임이 보게끔 계속 손목에 면도날 대고 기다리는거지. 그래야 선임이 상관에게 진짜 리얼하게 보고하거든
36433,가르쳐주는장면PTSD와서 하 시발이 저절로 나오네
36434,물팬도 진짜 오랜만에 듣고 전번초 후임병은 인수인계하고 선임병은 이미 옷갈아입고 라면 한사바리 하는거 진짜 디테일 오진다ㅋㅋㅋ 잊고있던 기억들이 막 올라오네
36435,김상훈- 춤 강요. 영창 10일<br>박민석-암기 강요. 영창7일에서 군단장버프로 근신 3일
36436,박민석은 아빠 찬스로 슈퍼패스 가능할 듯
36437,근데 진짜 저런애들 있습니다 .. 여러분..
36438,"<a href=""https://www.youtube.com/watch?v=vt32h8dG4OI&amp;t=1m57s"">1:57</a> 펜 잡는거 어지럽네"
36439,펜잡는거부터 디테일 지림ㄷㄷㄷ
36440,"아,,, 생각난다,,, 저런애 있었어,,,<br>아 미치겠네"
36441,곧 인기급상승이 될 영상입니다
36442,현역시절때 의가사할려고 별짓한 폐급컨셉충놈생각나네 마지막 씹소름이네.....
36443,연기든 아니든 윤모같은 저런애들도 군대가는 병신군대가 대한민국군대
36444,"<a href=""https://www.youtube.com/watch?v=vt32h8dG4OI&amp;t=3m24s"">3:24</a> 침상 꼬라지봐라 진짜 와.....진짜 답 안나온다 아 ptsd올것같아"
36445,적나라함
36446,"근데 저정도 하는애들 그냥 의기사 시켜주는게 제일 좋음, 부대원들 스트레스 좆됨"
36447,하...  암걸리겠다....
36448,07년3월 경주사는 김재욱 동기가 실제로 그랬음.
36449,내후임중에도 비슷하지만 다른 애있었다 <br>몸도 머리도 약간씩 약간씩 안좋았는데 <br>문제는 약간씩 모자란 머리와 몸이 아니었다 그친구의 과한 열정이 젤큰 문제더라ㅡㅡ 멀해도 너무열심히한다<br>문제는 결과가 너무 처참했을뿐 놀면서 하는 후임보다 결과가 더 안좋아ㅡㅡ
36450,박민석이 설마 자기가 그나마 나아보일라고 병호랑 폐급 바꿔버린건가...
36451,별로 갈구는거도 없었는데 자살흉내?
36452,근데 진짜 저렇게 면도기로 손목긋는 애들이 있다는게 제일 소름임 군대는 좆같고 전역을 해야 도망갈수있으니 꿀빨려고 안뒤질정도로 손목긋고 정신병자 취급받다가 그린캠프가면 ㄹㅇ정상인됨<br>저런새끼들 특징 누가봐도 심하게는 자해 안함
36453,이~~건 못참지
36454,현부심 받을라고 운동화에 구두약 바른새끼 생각나네
36455,22사단이었는데 실제로 저런새끼 있었음<br><br>진짜 무슨 장애인 수준으로 에? 에? 이러면서 선임들 부르면 저런식으로 대답하고<br><br>계속 어디 숨어있고 도서실가서 책읽겠다고 ㅈㄹ해서 선임이 전우조로 붙혀다니고<br><br>그랬는데 영어책에 이상한 지 혼자말 존나 적고<br><br>계속 그지랄하다가 대대장이 정신과 전문의 불렀는데 정상으로 나왔고<br><br>이새기 밖에서 심리학과에 정상적인 대학도 다녔었음 정상이었는데 연기하던거였고<br><br>결국 대대장 빡쳐서 개 육군교도소 보냄  ㅋㅋ
36456,이걸 보니까 박민석이 폐급이 아닌거같네
36457,"<a href=""https://www.youtube.com/watch?v=vt32h8dG4OI&amp;t=1m51s"">1:51</a> 펜 쥐고 있는 꼬라지도 폐급같네ㅋㅋ"
36458,아 여기서 끊는다고?ㅋㅋㅋㅋ
36459,김상훈 인물도 점점 멋 있어지네
36460,박민석 재평가가 시급하다 이건좀 더한놈이 있을줄은 ㄷㄷ
36461,@김네거티브 그래서 더 재미있게 보고있죠 ㅋㅋ
36462,@김상우  확인도 안했으면 그런말 하지 마시죠 ㅋㅋ 본인은 군생활 참 잘하셨나보네요 ㅋㅋ
36463,@Mason 미필 ㅋㅋ
36464,@EncycloWikipedia 김상우있자너 눈깔없나 ㅋㅋ
36465,@아아아 ㄹㅇㅋㅋ
36466,인중에 주먹한방꽂고싶다..
36467,관상학적으로도 최고의 연출 .. 연기로 의가사한 동기는 저기서 딱 진짜 안경쓰고 살짝 더 검은 얼굴.. 타소대 선임들 외우라고했는데 종이 안보고 싸지방가고 놀길래 부분대장이 외웠냐고 나 누구야?했더니 잘모르겠습니다..해서 혼나고 당일 연등때 화장실간다고하더니 다들 영화보느라 신경 못썼다가 1시간가까히 안보여서 부분대장 사색되서  온중대를 찾았는데 중앙계단에 앉아 중대원 이름 계급적힌 종이들고 있던 친구도 저렇게 생기고 지오피 올라가서 지형 지물 외우라고 종이주고 2일후에 그려보라했더니 단하나도 못그리고 애들한테 털리고 애들 못괴롭히게 하던 나한테 와서 누구누구가 못살게 굴어서 자살하고싶다고 고민상담하던 친구도 딱 저기서 안경씀 다 저렇게 대답을 안해ㅋㅋ 답답해 미쳐 ㅋㅋ 그리고 연기일 확률이 높다는것도ㅋㅋ
